Code département;Libellé département;Code de la circonscription;Libellé de la circonscription;Code de la commune;Libellé commune;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;Score_Gauche;Score_Droite;Score_Divers
29;Finistère;06;6ème circonscription;238;Roscanvel;847.0;337.0;39.79;510.0;60.21;5.0;0.59;0.98;1.0;0.12;0.2;504.0;59.5;98.82;31.16;62.5;6.34
29;Finistère;06;6ème circonscription;240;Rosnoën;858.0;400.0;46.62;458.0;53.38;7.0;0.82;1.53;0.0;0.0;0.0;451.0;52.56;98.47;37.47;60.53;2.0
29;Finistère;06;6ème circonscription;243;Saint-Coulitz;329.0;127.0;38.6;202.0;61.4;3.0;0.91;1.49;0.0;0.0;0.0;199.0;60.49;98.51;30.15;65.33;4.52
29;Finistère;06;6ème circonscription;246;Saint-Eloy;164.0;61.0;37.2;103.0;62.8;3.0;1.83;2.91;0.0;0.0;0.0;100.0;60.98;97.09;39.0;54.0;7.0
29;Finistère;06;6ème circonscription;249;Saint-Goazec;590.0;249.0;42.2;341.0;57.8;6.0;1.02;1.76;2.0;0.34;0.59;333.0;56.44;97.65;27.63;70.26;2.11
29;Finistère;06;6ème circonscription;250;Saint-Hernin;618.0;278.0;44.98;340.0;55.02;3.0;0.49;0.88;2.0;0.32;0.59;335.0;54.21;98.53;27.46;69.25;3.29
29;Finistère;06;6ème circonscription;256;Saint-Nic;639.0;245.0;38.34;394.0;61.66;4.0;0.63;1.02;0.0;0.0;0.0;390.0;61.03;98.98;28.2;69.74;2.06
29;Finistère;06;6ème circonscription;261;Saint-Rivoal;170.0;58.0;34.12;112.0;65.88;1.0;0.59;0.89;0.0;0.0;0.0;111.0;65.29;99.11;60.36;38.74;0.9
29;Finistère;06;6ème circonscription;263;Saint-Ségal;865.0;386.0;44.62;479.0;55.38;9.0;1.04;1.88;4.0;0.46;0.84;466.0;53.87;97.29;28.11;69.75;2.14
29;Finistère;06;6ème circonscription;267;Saint-Thois;547.0;239.0;43.69;308.0;56.31;1.0;0.18;0.32;7.0;1.28;2.27;300.0;54.84;97.4;34.0;60.66;5.34
29;Finistère;06;6ème circonscription;270;Saint-Urbain;1222.0;580.0;47.46;642.0;52.54;9.0;0.74;1.4;2.0;0.16;0.31;631.0;51.64;98.29;38.35;60.22;1.43
29;Finistère;06;6ème circonscription;275;Scrignac;596.0;249.0;41.78;347.0;58.22;8.0;1.34;2.31;1.0;0.17;0.29;338.0;56.71;97.41;36.99;59.17;3.84
29;Finistère;06;6ème circonscription;278;Spézet;1385.0;608.0;43.9;777.0;56.1;11.0;0.79;1.42;4.0;0.29;0.51;762.0;55.02;98.07;24.67;73.89;1.44
29;Finistère;06;6ème circonscription;280;Telgruc-sur-Mer;1819.0;763.0;41.95;1056.0;58.05;16.0;0.88;1.52;5.0;0.27;0.47;1035.0;56.9;98.01;26.96;71.49;1.55
29;Finistère;06;6ème circonscription;289;Trégarvan;135.0;44.0;32.59;91.0;67.41;2.0;1.48;2.2;2.0;1.48;2.2;87.0;64.44;95.6;41.38;57.47;1.15
29;Finistère;06;6ème circonscription;291;Trégourez;767.0;382.0;49.8;385.0;50.2;7.0;0.91;1.82;3.0;0.39;0.78;375.0;48.89;97.4;28.53;68.53;2.94
29;Finistère;06;6ème circonscription;302;Pont-de-Buis-lès-Quimerch;2761.0;1362.0;49.33;1399.0;50.67;19.0;0.69;1.36;10.0;0.36;0.71;1370.0;49.62;97.93;35.11;61.97;2.92
29;Finistère;07;7ème circonscription;003;Audierne;3354.0;1506.0;44.9;1848.0;55.1;26.0;0.78;1.41;11.0;0.33;0.6;1811.0;54.0;98.0;28.88;68.36;2.76
29;Finistère;07;7ème circonscription;008;Beuzec-Cap-Sizun;844.0;358.0;42.42;486.0;57.58;7.0;0.83;1.44;8.0;0.95;1.65;471.0;55.81;96.91;26.54;71.97;1.49
29;Finistère;07;7ème circonscription;028;Cléden-Cap-Sizun;816.0;336.0;41.18;480.0;58.82;7.0;0.86;1.46;11.0;1.35;2.29;462.0;56.62;96.25;30.73;66.02;3.25
29;Finistère;07;7ème circonscription;037;Combrit;3801.0;1611.0;42.38;2190.0;57.62;29.0;0.76;1.32;8.0;0.21;0.37;2153.0;56.64;98.31;30.24;67.96;1.8
29;Finistère;07;7ème circonscription;046;Douarnenez;12052.0;5517.0;45.78;6535.0;54.22;76.0;0.63;1.16;47.0;0.39;0.72;6412.0;53.2;98.12;38.71;59.56;1.73
29;Finistère;07;7ème circonscription;063;Goulien;370.0;145.0;39.19;225.0;60.81;2.0;0.54;0.89;2.0;0.54;0.89;221.0;59.73;98.22;27.6;71.04;1.36
29;Finistère;07;7ème circonscription;065;Gourlizon;729.0;307.0;42.11;422.0;57.89;7.0;0.96;1.66;6.0;0.82;1.42;409.0;56.1;96.92;31.53;65.52;2.95
29;Finistère;07;7ème circonscription;066;Guengat;1421.0;677.0;47.64;744.0;52.36;8.0;0.56;1.08;3.0;0.21;0.4;733.0;51.58;98.52;30.7;66.98;2.32
29;Finistère;07;7ème circonscription;070;Guiler-sur-Goyen;423.0;210.0;49.65;213.0;50.35;4.0;0.95;1.88;2.0;0.47;0.94;207.0;48.94;97.18;38.64;57.47;3.89
29;Finistère;07;7ème circonscription;072;Guilvinec;2505.0;1142.0;45.59;1363.0;54.41;18.0;0.72;1.32;10.0;0.4;0.73;1335.0;53.29;97.95;30.93;66.51;2.56
29;Finistère;07;7ème circonscription;083;Ile-de-Sein;255.0;96.0;37.65;159.0;62.35;3.0;1.18;1.89;0.0;0.0;0.0;156.0;61.18;98.11;26.92;72.45;0.63
29;Finistère;07;7ème circonscription;085;Ile-Tudy;745.0;285.0;38.26;460.0;61.74;6.0;0.81;1.3;1.0;0.13;0.22;453.0;60.81;98.48;31.78;66.22;2.0
29;Finistère;07;7ème circonscription;087;Le Juch;567.0;259.0;45.68;308.0;54.32;6.0;1.06;1.95;3.0;0.53;0.97;299.0;52.73;97.08;35.12;62.22;2.66
29;Finistère;07;7ème circonscription;108;Landudec;1161.0;569.0;49.01;592.0;50.99;12.0;1.03;2.03;4.0;0.34;0.68;576.0;49.61;97.3;27.61;68.41;3.98
29;Finistère;07;7ème circonscription;135;Loctudy;3993.0;1699.0;42.55;2294.0;57.45;44.0;1.1;1.92;12.0;0.3;0.52;2238.0;56.05;97.56;27.84;69.66;2.5
29;Finistère;07;7ème circonscription;143;Mahalon;768.0;381.0;49.61;387.0;50.39;6.0;0.78;1.55;1.0;0.13;0.26;380.0;49.48;98.19;33.42;64.74;1.84
29;Finistère;07;7ème circonscription;145;Confort-Meilars;706.0;321.0;45.47;385.0;54.53;12.0;1.7;3.12;6.0;0.85;1.56;367.0;51.98;95.32;35.96;60.21;3.83
29;Finistère;07;7ème circonscription;158;Penmarch;4895.0;2173.0;44.39;2722.0;55.61;31.0;0.63;1.14;19.0;0.39;0.7;2672.0;54.59;98.16;33.05;63.24;3.71
29;Finistère;07;7ème circonscription;159;Peumérit;747.0;342.0;45.78;405.0;54.22;6.0;0.8;1.48;2.0;0.27;0.49;397.0;53.15;98.02;40.05;54.15;5.8
29;Finistère;07;7ème circonscription;165;Plobannalec-Lesconil;3362.0;1508.0;44.85;1854.0;55.15;36.0;1.07;1.94;14.0;0.42;0.76;1804.0;53.66;97.3;34.26;62.86;2.88
29;Finistère;07;7ème circonscription;167;Plogastel-Saint-Germain;1596.0;730.0;45.74;866.0;54.26;14.0;0.88;1.62;6.0;0.38;0.69;846.0;53.01;97.69;33.69;64.19;2.12
29;Finistère;07;7ème circonscription;168;Plogoff;1078.0;466.0;43.23;612.0;56.77;11.0;1.02;1.8;4.0;0.37;0.65;597.0;55.38;97.55;27.64;69.7;2.66
29;Finistère;07;7ème circonscription;169;Plogonnec;2421.0;1058.0;43.7;1363.0;56.3;23.0;0.95;1.69;5.0;0.21;0.37;1335.0;55.14;97.95;30.11;66.14;3.75
29;Finistère;07;7ème circonscription;171;Plomeur;3439.0;1723.0;50.1;1716.0;49.9;17.0;0.49;0.99;15.0;0.44;0.87;1684.0;48.97;98.14;32.9;63.66;3.44
29;Finistère;07;7ème circonscription;173;Plonéis;1718.0;786.0;45.75;932.0;54.25;21.0;1.22;2.25;17.0;0.99;1.82;894.0;52.04;95.92;28.53;69.91;1.56
29;Finistère;07;7ème circonscription;174;Plonéour-Lanvern;5110.0;2344.0;45.87;2766.0;54.13;43.0;0.84;1.55;28.0;0.55;1.01;2695.0;52.74;97.43;36.41;61.13;2.46
29;Finistère;07;7ème circonscription;197;Plouhinec;3512.0;1673.0;47.64;1839.0;52.36;31.0;0.88;1.69;12.0;0.34;0.65;1796.0;51.14;97.66;27.84;69.26;2.9
29;Finistère;07;7ème circonscription;214;Plovan;671.0;246.0;36.66;425.0;63.34;6.0;0.89;1.41;2.0;0.3;0.47;417.0;62.15;98.12;38.85;57.8;3.35
29;Finistère;07;7ème circonscription;215;Plozévet;2632.0;1161.0;44.11;1471.0;55.89;20.0;0.76;1.36;2.0;0.08;0.14;1449.0;55.05;98.5;36.23;61.5;2.27
29;Finistère;07;7ème circonscription;218;Pont-Croix;1295.0;544.0;42.01;751.0;57.99;11.0;0.85;1.46;3.0;0.23;0.4;737.0;56.91;98.14;34.46;63.64;1.9
29;Finistère;07;7ème circonscription;220;Pont-l'Abbé;6917.0;3117.0;45.06;3800.0;54.94;48.0;0.69;1.26;27.0;0.39;0.71;3725.0;53.85;98.03;34.07;63.2;2.73
29;Finistère;07;7ème circonscription;224;Pouldergat;985.0;459.0;46.6;526.0;53.4;13.0;1.32;2.47;5.0;0.51;0.95;508.0;51.57;96.58;28.73;68.31;2.96
29;Finistère;07;7ème circonscription;225;Pouldreuzic;1766.0;842.0;47.68;924.0;52.32;16.0;0.91;1.73;2.0;0.11;0.22;906.0;51.3;98.05;35.65;62.04;2.31
29;Finistère;07;7ème circonscription;226;Poullan-sur-Mer;1187.0;528.0;44.48;659.0;55.52;11.0;0.93;1.67;8.0;0.67;1.21;640.0;53.92;97.12;28.44;70.64;0.92
29;Finistère;07;7ème circonscription;228;Primelin;673.0;303.0;45.02;370.0;54.98;6.0;0.89;1.62;1.0;0.15;0.27;363.0;53.94;98.11;23.14;75.49;1.37
29;Finistère;07;7ème circonscription;252;Saint-Jean-Trolimon;796.0;339.0;42.59;457.0;57.41;7.0;0.88;1.53;5.0;0.63;1.09;445.0;55.9;97.37;40.68;55.73;3.59
29;Finistère;07;7ème circonscription;284;Treffiagat;2134.0;930.0;43.58;1204.0;56.42;23.0;1.08;1.91;9.0;0.42;0.75;1172.0;54.92;97.34;31.49;65.68;2.83
29;Finistère;07;7ème circonscription;292;Tréguennec;274.0;90.0;32.85;184.0;67.15;0.0;0.0;0.0;1.0;0.36;0.54;183.0;66.79;99.46;49.18;46.99;3.83
29;Finistère;07;7ème circonscription;296;Tréméoc;1139.0;504.0;44.25;635.0;55.75;7.0;0.61;1.1;4.0;0.35;0.63;624.0;54.78;98.27;37.49;58.81;3.7
29;Finistère;07;7ème circonscription;298;Tréogat;449.0;182.0;40.53;267.0;59.47;11.0;2.45;4.12;0.0;0.0;0.0;256.0;57.02;95.88;41.8;55.87;2.33
29;Finistère;08;8ème circonscription;002;Arzano;1071.0;498.0;46.5;573.0;53.5;10.0;0.93;1.75;4.0;0.37;0.7;559.0;52.19;97.56;36.67;63.33;0.0
29;Finistère;08;8ème circonscription;004;Bannalec;4575.0;2232.0;48.79;2343.0;51.21;54.0;1.18;2.3;46.0;1.01;1.96;2243.0;49.03;95.73;37.94;62.06;0.0
29;Finistère;08;8ème circonscription;005;Baye;1100.0;499.0;45.36;601.0;54.64;18.0;1.64;3.0;6.0;0.55;1.0;577.0;52.45;96.01;30.85;69.16;0.0
29;Finistère;08;8ème circonscription;031;Clohars-Carnoët;4553.0;1868.0;41.03;2685.0;58.97;39.0;0.86;1.45;28.0;0.61;1.04;2618.0;57.5;97.5;33.04;66.96;0.0
29;Finistère;08;8ème circonscription;039;Concarneau;18184.0;9091.0;49.99;9093.0;50.01;155.0;0.85;1.7;81.0;0.45;0.89;8857.0;48.71;97.4;34.05;65.95;0.0
29;Finistère;08;8ème circonscription;049;Elliant;2480.0;1106.0;44.6;1374.0;55.4;35.0;1.41;2.55;10.0;0.4;0.73;1329.0;53.59;96.72;37.93;62.06;0.01
29;Finistère;08;8ème circonscription;071;Guilligomarc'h;635.0;285.0;44.88;350.0;55.12;3.0;0.47;0.86;2.0;0.31;0.57;345.0;54.33;98.57;31.01;68.99;0.0
29;Finistère;08;8ème circonscription;136;Locunolé;915.0;429.0;46.89;486.0;53.11;16.0;1.75;3.29;4.0;0.44;0.82;466.0;50.93;95.88;35.62;64.38;0.0
29;Finistère;08;8ème circonscription;146;Melgven;2792.0;1325.0;47.46;1467.0;52.54;31.0;1.11;2.11;21.0;0.75;1.43;1415.0;50.68;96.46;33.86;66.15;0.0
29;Finistère;08;8ème circonscription;147;Mellac;2721.0;1253.0;46.05;1468.0;53.95;27.0;0.99;1.84;34.0;1.25;2.32;1407.0;51.71;95.84;38.16;61.84;0.0
29;Finistère;08;8ème circonscription;150;Moëlan-sur-Mer;6433.0;2827.0;43.95;3606.0;56.05;67.0;1.04;1.86;20.0;0.31;0.55;3519.0;54.7;97.59;37.76;62.23;0.01
29;Finistère;08;8ème circonscription;153;Névez;2735.0;1204.0;44.02;1531.0;55.98;31.0;1.13;2.02;14.0;0.51;0.91;1486.0;54.33;97.06;29.95;70.05;0.0
29;Finistère;08;8ème circonscription;217;Pont-Aven;2365.0;1052.0;44.48;1313.0;55.52;15.0;0.63;1.14;14.0;0.59;1.07;1284.0;54.29;97.79;32.55;67.44;0.01
29;Finistère;08;8ème circonscription;230;Querrien;1361.0;576.0;42.32;785.0;57.68;23.0;1.69;2.93;6.0;0.44;0.76;756.0;55.55;96.31;37.03;62.97;0.0
29;Finistère;08;8ème circonscription;233;Quimperlé;8959.0;4317.0;48.19;4642.0;51.81;93.0;1.04;2.0;60.0;0.67;1.29;4489.0;50.11;96.7;38.63;61.36;0.01
29;Finistère;08;8ème circonscription;234;Rédené;2327.0;1066.0;45.81;1261.0;54.19;29.0;1.25;2.3;10.0;0.43;0.79;1222.0;52.51;96.91;29.78;70.22;0.0
29;Finistère;08;8ème circonscription;236;Riec-sur-Belon;3826.0;1701.0;44.46;2125.0;55.54;49.0;1.28;2.31;42.0;1.1;1.98;2034.0;53.16;95.72;36.04;63.97;0.0
29;Finistère;08;8ème circonscription;241;Rosporden;6010.0;3016.0;50.18;2994.0;49.82;58.0;0.97;1.94;43.0;0.72;1.44;2893.0;48.14;96.63;40.65;59.35;0.0
29;Finistère;08;8ème circonscription;269;Saint-Thurien;772.0;350.0;45.34;422.0;54.66;11.0;1.42;2.61;12.0;1.55;2.84;399.0;51.68;94.55;33.34;66.67;0.0
29;Finistère;08;8ème circonscription;272;Saint-Yvi;2472.0;1177.0;47.61;1295.0;52.39;32.0;1.29;2.47;15.0;0.61;1.16;1248.0;50.49;96.37;36.77;63.21;0.02
29;Finistère;08;8ème circonscription;274;Scaër;4274.0;2146.0;50.21;2128.0;49.79;39.0;0.91;1.83;30.0;0.7;1.41;2059.0;48.18;96.76;36.86;63.13;0.01
29;Finistère;08;8ème circonscription;281;Tourch;796.0;386.0;48.49;410.0;51.51;13.0;1.63;3.17;2.0;0.25;0.49;395.0;49.62;96.34;31.9;68.1;0.0
29;Finistère;08;8ème circonscription;293;Trégunc;6534.0;3017.0;46.17;3517.0;53.83;68.0;1.04;1.93;36.0;0.55;1.02;3413.0;52.23;97.04;34.19;65.8;0.01
29;Finistère;08;8ème circonscription;297;Tréméven;1863.0;872.0;46.81;991.0;53.19;30.0;1.61;3.03;7.0;0.38;0.71;954.0;51.21;96.27;34.69;65.31;0.0
29;Finistère;08;8ème circonscription;300;Le Trévoux;1313.0;585.0;44.55;728.0;55.45;24.0;1.83;3.3;7.0;0.53;0.96;697.0;53.08;95.74;32.99;67.0;0.01
35;Ille-et-Vilaine;01;1ère circonscription;032;Bourgbarré;3119.0;1510.0;48.41;1609.0;51.59;44.0;1.41;2.73;12.0;0.38;0.75;1553.0;49.79;96.52;39.54;58.84;1.62
35;Ille-et-Vilaine;01;1ère circonscription;047;Bruz;13416.0;6436.0;47.97;6980.0;52.03;101.0;0.75;1.45;37.0;0.28;0.53;6842.0;51.0;98.02;37.01;61.96;1.03
35;Ille-et-Vilaine;01;1ère circonscription;055;Chantepie;7462.0;3330.0;44.63;4132.0;55.37;64.0;0.86;1.55;21.0;0.28;0.51;4047.0;54.23;97.94;42.38;56.64;0.98
35;Ille-et-Vilaine;01;1ère circonscription;066;Chartres-de-Bretagne;6045.0;2952.0;48.83;3093.0;51.17;47.0;0.78;1.52;14.0;0.23;0.45;3032.0;50.16;98.03;39.88;59.3;0.82
35;Ille-et-Vilaine;01;1ère circonscription;206;Noyal-Châtillon-sur-Seiche;5069.0;2252.0;44.43;2817.0;55.57;46.0;0.91;1.63;23.0;0.45;0.82;2748.0;54.21;97.55;40.61;57.87;1.52
35;Ille-et-Vilaine;01;1ère circonscription;208;Orgères;3794.0;1350.0;35.58;2444.0;64.42;66.0;1.74;2.7;42.0;1.11;1.72;2336.0;61.57;95.58;38.05;61.03;0.92
35;Ille-et-Vilaine;01;1ère circonscription;238;Rennes;42105.0;19923.0;47.32;22182.0;52.68;285.0;0.68;1.28;125.0;0.3;0.56;21772.0;51.71;98.15;55.73;43.4;0.87
35;Ille-et-Vilaine;01;1ère circonscription;266;Saint-Erblon;2522.0;1183.0;46.91;1339.0;53.09;26.0;1.03;1.94;10.0;0.4;0.75;1303.0;51.67;97.31;39.68;58.63;1.69
35;Ille-et-Vilaine;01;1ère circonscription;352;Vern-sur-Seiche;6565.0;2909.0;44.31;3656.0;55.69;59.0;0.9;1.61;24.0;0.37;0.66;3573.0;54.42;97.73;39.72;59.12;1.16
35;Ille-et-Vilaine;01;1ère circonscription;363;Pont-Péan;3385.0;1595.0;47.12;1790.0;52.88;35.0;1.03;1.96;13.0;0.38;0.73;1742.0;51.46;97.32;44.95;54.02;1.03
35;Ille-et-Vilaine;02;2ème circonscription;001;Acigné;5395.0;2269.0;42.06;3126.0;57.94;56.0;1.04;1.79;16.0;0.3;0.51;3054.0;56.61;97.7;46.39;53.54;0.07
35;Ille-et-Vilaine;02;2ème circonscription;024;Betton;9537.0;3935.0;41.26;5602.0;58.74;86.0;0.9;1.54;23.0;0.24;0.41;5493.0;57.6;98.05;44.05;55.87;0.08
35;Ille-et-Vilaine;02;2ème circonscription;031;La Bouëxière;3251.0;1557.0;47.89;1694.0;52.11;40.0;1.23;2.36;14.0;0.43;0.83;1640.0;50.45;96.81;41.34;58.6;0.06
35;Ille-et-Vilaine;02;2ème circonscription;051;Cesson-Sévigné;13318.0;5446.0;40.89;7872.0;59.11;111.0;0.83;1.41;28.0;0.21;0.36;7733.0;58.06;98.23;34.12;65.77;0.11
35;Ille-et-Vilaine;02;2ème circonscription;059;La Chapelle-des-Fougeretz;3459.0;1584.0;45.79;1875.0;54.21;29.0;0.84;1.55;10.0;0.29;0.53;1836.0;53.08;97.92;40.09;59.52;0.39
35;Ille-et-Vilaine;02;2ème circonscription;067;Chasné-sur-Illet;1207.0;530.0;43.91;677.0;56.09;17.0;1.41;2.51;2.0;0.17;0.3;658.0;54.52;97.19;50.16;49.85;0.0
35;Ille-et-Vilaine;02;2ème circonscription;094;Dingé;1263.0;583.0;46.16;680.0;53.84;10.0;0.79;1.47;5.0;0.4;0.74;665.0;52.65;97.79;48.57;51.28;0.15
