LIBGEO;CODGEO;filiere;energie_type;production_mwh;puissances_kw;Code département;Code de la commune
Saint-Barnabé;22275;Hydroélectricité;Electricité;0.0;0.0;22;275
Saint-Barnabé;22275;PAC (aérothermie et géothermie);Chaleur;878.0;1227.0;22;275
Saint-Barnabé;22275;Solaire PV;Electricité;80.0;125.0;22;275
Saint-Barnabé;22275;Solaire thermique;Chaleur;17.0;20.0;22;275
Saint-Bihy;22276;Bois énergie domestique;Chaleur;437.0;564.0;22;276
Saint-Bihy;22276;Éolien terrestre;Electricité;6609.0;3200.0;22;276
Saint-Bihy;22276;Hydroélectricité;Electricité;0.0;0.0;22;276
Saint-Bihy;22276;PAC (aérothermie et géothermie);Chaleur;173.0;242.0;22;276
Saint-Bihy;22276;Solaire PV;Electricité;92.0;80.0;22;276
Saint-Bihy;22276;Solaire thermique;Chaleur;3.0;0.0;22;276
Saint-Brandan;22277;Bois énergie chaufferies;Chaleur;344.0;250.0;22;277
Saint-Brandan;22277;Bois énergie domestique;Chaleur;3920.0;5058.0;22;277
Saint-Brandan;22277;Hydroélectricité;Electricité;0.0;0.0;22;277
Saint-Brandan;22277;Méthanisation;Chaleur;1615.0;217.0;22;277
Saint-Brandan;22277;Méthanisation;Electricité;1711.0;230.0;22;277
Saint-Brandan;22277;PAC (aérothermie et géothermie);Chaleur;1668.0;2330.0;22;277
Saint-Brandan;22277;Solaire PV;Electricité;71.0;78.0;22;277
Saint-Brandan;22277;Solaire thermique;Chaleur;32.0;50.0;22;277
Saint-Brieuc;22278;Bois énergie chaufferies;Chaleur;5812.0;2645.0;22;278
Saint-Brieuc;22278;Bois énergie domestique;Chaleur;29809.0;38461.0;22;278
Saint-Brieuc;22278;Fossile;Chaleur;3288.0;2250.0;22;278
Saint-Brieuc;22278;Fossile;Electricité;2923.0;2000.0;22;278
Saint-Brieuc;22278;Hydroélectricité;Electricité;0.0;0.0;22;278
Saint-Brieuc;22278;Méthanisation;Chaleur;2817.0;402.0;22;278
Saint-Brieuc;22278;PAC (aérothermie et géothermie);Chaleur;16067.0;22446.0;22;278
Saint-Brieuc;22278;Solaire PV;Electricité;419.0;570.0;22;278
Saint-Brieuc;22278;Solaire thermique;Chaleur;312.0;440.0;22;278
Saint-Caradec;22279;Bois énergie domestique;Chaleur;2148.0;2771.0;22;279
Saint-Caradec;22279;Éolien terrestre;Electricité;11184.0;7500.0;22;279
Saint-Caradec;22279;Hydroélectricité;Electricité;0.0;0.0;22;279
Saint-Caradec;22279;PAC (aérothermie et géothermie);Chaleur;803.0;1122.0;22;279
Saint-Caradec;22279;Solaire thermique;Chaleur;16.0;20.0;22;279
Saint-Carné;22280;Bois énergie domestique;Chaleur;2045.0;2639.0;22;280
Saint-Carné;22280;Hydroélectricité;Electricité;0.0;0.0;22;280
Saint-Carné;22280;PAC (aérothermie et géothermie);Chaleur;756.0;1057.0;22;280
Saint-Carné;22280;Solaire thermique;Chaleur;15.0;20.0;22;280
Saint-Carreuc;22281;Bois énergie domestique;Chaleur;2458.0;3171.0;22;281
Saint-Carreuc;22281;Hydroélectricité;Electricité;0.0;0.0;22;281
Saint-Carreuc;22281;PAC (aérothermie et géothermie);Chaleur;1016.0;1419.0;22;281
Saint-Carreuc;22281;Solaire PV;Electricité;108.0;112.0;22;281
Saint-Carreuc;22281;Solaire thermique;Chaleur;20.0;30.0;22;281
Saint-Cast-le-Guildo;22282;Bois énergie domestique;Chaleur;7872.0;10157.0;22;282
Saint-Cast-le-Guildo;22282;Hydroélectricité;Electricité;0.0;0.0;22;282
Saint-Cast-le-Guildo;22282;PAC (aérothermie et géothermie);Chaleur;5746.0;8027.0;22;282
Saint-Cast-le-Guildo;22282;Solaire PV;Electricité;73.0;99.0;22;282
Saint-Cast-le-Guildo;22282;Solaire thermique;Chaleur;112.0;160.0;22;282
Saint-Clet;22283;Bois énergie domestique;Chaleur;1908.0;2462.0;22;283
Saint-Clet;22283;Hydroélectricité;Electricité;0.0;0.0;22;283
Saint-Clet;22283;PAC (aérothermie et géothermie);Chaleur;775.0;1082.0;22;283
Saint-Clet;22283;Solaire PV;Electricité;38.0;40.0;22;283
Saint-Clet;22283;Solaire thermique;Chaleur;15.0;20.0;22;283
Saint-Connan;22284;Bois énergie domestique;Chaleur;612.0;790.0;22;284
Saint-Connan;22284;Hydroélectricité;Electricité;0.0;0.0;22;284
Saint-Connan;22284;PAC (aérothermie et géothermie);Chaleur;310.0;433.0;22;284
Saint-Connan;22284;Solaire PV;Electricité;204.0;174.0;22;284
Saint-Connan;22284;Solaire thermique;Chaleur;6.0;10.0;22;284
Saint-Connec;22285;Bois énergie domestique;Chaleur;552.0;712.0;22;285
Saint-Connec;22285;Hydroélectricité;Electricité;0.0;0.0;22;285
Saint-Connec;22285;PAC (aérothermie et géothermie);Chaleur;246.0;344.0;22;285
Saint-Connec;22285;Solaire thermique;Chaleur;5.0;10.0;22;285
Saint-Denoual;22286;Bois énergie domestique;Chaleur;811.0;1047.0;22;286
Saint-Denoual;22286;Hydroélectricité;Electricité;0.0;0.0;22;286
Saint-Denoual;22286;PAC (aérothermie et géothermie);Chaleur;309.0;432.0;22;286
Saint-Denoual;22286;Solaire thermique;Chaleur;6.0;10.0;22;286
Saint-Donan;22287;Bois énergie domestique;Chaleur;2349.0;3031.0;22;287
Saint-Donan;22287;Hydroélectricité;Electricité;0.0;0.0;22;287
Saint-Donan;22287;Méthanisation;Chaleur;0.0;0.0;22;287
Saint-Donan;22287;PAC (aérothermie et géothermie);Chaleur;944.0;1318.0;22;287
Saint-Donan;22287;Solaire PV;Electricité;192.0;181.0;22;287
Saint-Donan;22287;Solaire thermique;Chaleur;18.0;30.0;22;287
Saint-Étienne-du-Gué-de-l'Isle;22288;Bois énergie domestique;Chaleur;720.0;929.0;22;288
Saint-Étienne-du-Gué-de-l'Isle;22288;Éolien terrestre;Electricité;23329.0;12000.0;22;288
Saint-Étienne-du-Gué-de-l'Isle;22288;Hydroélectricité;Electricité;0.0;0.0;22;288
Saint-Étienne-du-Gué-de-l'Isle;22288;PAC (aérothermie et géothermie);Chaleur;296.0;413.0;22;288
Saint-Étienne-du-Gué-de-l'Isle;22288;Solaire thermique;Chaleur;6.0;10.0;22;288
Saint-Fiacre;22289;Bois énergie domestique;Chaleur;498.0;642.0;22;289
Saint-Fiacre;22289;Hydroélectricité;Electricité;0.0;0.0;22;289
Saint-Fiacre;22289;PAC (aérothermie et géothermie);Chaleur;210.0;294.0;22;289
Saint-Fiacre;22289;Solaire thermique;Chaleur;4.0;10.0;22;289
Saint-Gildas;22291;Bois énergie domestique;Chaleur;526.0;679.0;22;291
Saint-Gildas;22291;Éolien terrestre;Electricité;22018.0;9200.0;22;291
Saint-Gildas;22291;Hydroélectricité;Electricité;0.0;0.0;22;291
Saint-Gildas;22291;PAC (aérothermie et géothermie);Chaleur;242.0;338.0;22;291
Saint-Gildas;22291;Solaire PV;Electricité;270.0;239.0;22;291
Saint-Gildas;22291;Solaire thermique;Chaleur;5.0;10.0;22;291
Saint-Gilles-les-Bois;22293;Bois énergie chaufferies;Chaleur;75.0;55.0;22;293
Saint-Gilles-les-Bois;22293;Bois énergie domestique;Chaleur;840.0;1084.0;22;293
Saint-Gilles-les-Bois;22293;Hydroélectricité;Electricité;0.0;0.0;22;293
Saint-Gilles-les-Bois;22293;PAC (aérothermie et géothermie);Chaleur;342.0;478.0;22;293
Saint-Gilles-les-Bois;22293;Solaire PV;Electricité;14.0;40.0;22;293
Saint-Gilles-les-Bois;22293;Solaire thermique;Chaleur;7.0;10.0;22;293
Saint-Gilles-Pligeaux;22294;Bois énergie domestique;Chaleur;738.0;952.0;22;294
Saint-Gilles-Pligeaux;22294;Hydroélectricité;Electricité;0.0;0.0;22;294
Saint-Gilles-Pligeaux;22294;PAC (aérothermie et géothermie);Chaleur;402.0;562.0;22;294
Saint-Gilles-Pligeaux;22294;Solaire thermique;Chaleur;8.0;10.0;22;294
Saint-Gilles-Vieux-Marché;22295;Bois énergie domestique;Chaleur;722.0;932.0;22;295
Saint-Gilles-Vieux-Marché;22295;Hydroélectricité;Electricité;0.0;0.0;22;295
Saint-Gilles-Vieux-Marché;22295;PAC (aérothermie et géothermie);Chaleur;354.0;494.0;22;295
Saint-Gilles-Vieux-Marché;22295;Solaire thermique;Chaleur;7.0;10.0;22;295
Saint-Glen;22296;Bois énergie domestique;Chaleur;1221.0;1575.0;22;296
Saint-Glen;22296;Hydroélectricité;Electricité;0.0;0.0;22;296
Saint-Glen;22296;Méthanisation;Chaleur;0.0;0.0;22;296
Saint-Glen;22296;PAC (aérothermie et géothermie);Chaleur;482.0;674.0;22;296
Saint-Glen;22296;Solaire thermique;Chaleur;9.0;10.0;22;296
Saint-Hélen;22299;Bois énergie domestique;Chaleur;2864.0;3695.0;22;299
Saint-Hélen;22299;Hydroélectricité;Electricité;0.0;0.0;22;299
Saint-Hélen;22299;Méthanisation;Biométhane;7869.0;714.0;22;299
Saint-Hélen;22299;PAC (aérothermie et géothermie);Chaleur;1090.0;1523.0;22;299
Saint-Hélen;22299;Solaire PV;Electricité;28.0;31.0;22;299
Saint-Hélen;22299;Solaire thermique;Chaleur;21.0;30.0;22;299
Saint-Hervé;22300;Bois énergie chaufferies;Chaleur;574.0;250.0;22;300
Saint-Hervé;22300;Bois énergie domestique;Chaleur;775.0;999.0;22;300
Saint-Hervé;22300;Hydroélectricité;Electricité;0.0;0.0;22;300
Saint-Hervé;22300;PAC (aérothermie et géothermie);Chaleur;318.0;445.0;22;300
Saint-Hervé;22300;Solaire thermique;Chaleur;6.0;10.0;22;300
Saint-Jacut-de-la-Mer;22302;Bois énergie domestique;Chaleur;2639.0;3404.0;22;302
Saint-Jacut-de-la-Mer;22302;Hydroélectricité;Electricité;0.0;0.0;22;302
Saint-Jacut-de-la-Mer;22302;PAC (aérothermie et géothermie);Chaleur;1894.0;2646.0;22;302
Saint-Jacut-de-la-Mer;22302;Solaire thermique;Chaleur;37.0;50.0;22;302
Saint-Jean-Kerdaniel;22304;Bois énergie domestique;Chaleur;963.0;1242.0;22;304
Saint-Jean-Kerdaniel;22304;Hydroélectricité;Electricité;0.0;0.0;22;304
Saint-Jean-Kerdaniel;22304;PAC (aérothermie et géothermie);Chaleur;364.0;509.0;22;304
Saint-Jean-Kerdaniel;22304;Solaire PV;Electricité;107.0;95.0;22;304
Saint-Jean-Kerdaniel;22304;Solaire thermique;Chaleur;7.0;10.0;22;304
Saint-Jouan-de-l'Isle;22305;Bois énergie domestique;Chaleur;849.0;1096.0;22;305
Saint-Jouan-de-l'Isle;22305;Hydroélectricité;Electricité;0.0;0.0;22;305
Saint-Jouan-de-l'Isle;22305;PAC (aérothermie et géothermie);Chaleur;339.0;474.0;22;305
Saint-Jouan-de-l'Isle;22305;Solaire thermique;Chaleur;7.0;10.0;22;305
Saint-Judoce;22306;Bois énergie domestique;Chaleur;1075.0;1388.0;22;306
Saint-Judoce;22306;Hydroélectricité;Electricité;0.0;0.0;22;306
Saint-Judoce;22306;PAC (aérothermie et géothermie);Chaleur;402.0;562.0;22;306
Saint-Judoce;22306;Solaire thermique;Chaleur;8.0;10.0;22;306
Saint-Julien;22307;Bois énergie domestique;Chaleur;3225.0;4161.0;22;307
Saint-Julien;22307;Hydroélectricité;Electricité;0.0;0.0;22;307
Saint-Julien;22307;PAC (aérothermie et géothermie);Chaleur;1264.0;1766.0;22;307
Saint-Julien;22307;Solaire PV;Electricité;29.0;41.0;22;307
Saint-Julien;22307;Solaire thermique;Chaleur;25.0;30.0;22;307
Saint-Juvat;22308;Bois énergie domestique;Chaleur;1290.0;1664.0;22;308
Saint-Juvat;22308;Hydroélectricité;Electricité;0.0;0.0;22;308
Saint-Juvat;22308;PAC (aérothermie et géothermie);Chaleur;539.0;753.0;22;308
Saint-Juvat;22308;Solaire PV;Electricité;56.0;51.0;22;308
Saint-Juvat;22308;Solaire thermique;Chaleur;11.0;10.0;22;308
Saint-Launeuc;22309;Bois énergie domestique;Chaleur;425.0;549.0;22;309
Saint-Launeuc;22309;Hydroélectricité;Electricité;0.0;0.0;22;309
Saint-Launeuc;22309;PAC (aérothermie et géothermie);Chaleur;180.0;251.0;22;309
Saint-Launeuc;22309;Solaire thermique;Chaleur;4.0;0.0;22;309
Saint-Laurent;22310;Bois énergie domestique;Chaleur;992.0;1280.0;22;310
Saint-Laurent;22310;Hydroélectricité;Electricité;0.0;0.0;22;310
Saint-Laurent;22310;PAC (aérothermie et géothermie);Chaleur;374.0;522.0;22;310
Saint-Laurent;22310;Solaire thermique;Chaleur;7.0;10.0;22;310
Saint-Lormel;22311;Bois énergie domestique;Chaleur;1744.0;2250.0;22;311
Saint-Lormel;22311;Hydroélectricité;Electricité;0.0;0.0;22;311
Saint-Lormel;22311;PAC (aérothermie et géothermie);Chaleur;717.0;1002.0;22;311
Saint-Lormel;22311;Solaire PV;Electricité;28.0;36.0;22;311
Saint-Lormel;22311;Solaire thermique;Chaleur;14.0;20.0;22;311
Saint-Maden;22312;Bois énergie domestique;Chaleur;469.0;605.0;22;312
Saint-Maden;22312;Hydroélectricité;Electricité;0.0;0.0;22;312
Saint-Maden;22312;Méthanisation;Chaleur;841.0;120.0;22;312
Saint-Maden;22312;PAC (aérothermie et géothermie);Chaleur;198.0;277.0;22;312
Saint-Maden;22312;Solaire thermique;Chaleur;4.0;10.0;22;312
Saint-Martin-des-Prés;22313;Bois énergie domestique;Chaleur;706.0;911.0;22;313
Saint-Martin-des-Prés;22313;Hydroélectricité;Electricité;0.0;0.0;22;313
Saint-Martin-des-Prés;22313;PAC (aérothermie et géothermie);Chaleur;332.0;463.0;22;313
Saint-Martin-des-Prés;22313;Solaire PV;Electricité;51.0;76.0;22;313
Saint-Martin-des-Prés;22313;Solaire thermique;Chaleur;7.0;10.0;22;313
Saint-Maudan;22314;Bois énergie domestique;Chaleur;784.0;1012.0;22;314
Saint-Maudan;22314;Hydroélectricité;Electricité;0.0;0.0;22;314
Saint-Maudan;22314;PAC (aérothermie et géothermie);Chaleur;286.0;400.0;22;314
Saint-Maudan;22314;Solaire PV;Electricité;102.0;100.0;22;314
Saint-Maudan;22314;Solaire thermique;Chaleur;6.0;10.0;22;314
Saint-Maudez;22315;Bois énergie chaufferies;Chaleur;51.0;70.0;22;315
Saint-Maudez;22315;Bois énergie domestique;Chaleur;551.0;711.0;22;315
Saint-Maudez;22315;Hydroélectricité;Electricité;0.0;0.0;22;315
Saint-Maudez;22315;PAC (aérothermie et géothermie);Chaleur;222.0;309.0;22;315
Saint-Maudez;22315;Solaire thermique;Chaleur;4.0;10.0;22;315
Saint-Mayeux;22316;Bois énergie chaufferies;Chaleur;101.0;145.0;22;316
Saint-Mayeux;22316;Bois énergie domestique;Chaleur;1038.0;1339.0;22;316
Saint-Mayeux;22316;Éolien terrestre;Electricité;674.0;1700.0;22;316
Saint-Mayeux;22316;Hydroélectricité;Electricité;0.0;0.0;22;316
Saint-Mayeux;22316;Méthanisation;Chaleur;1057.0;180.0;22;316
Saint-Mayeux;22316;Méthanisation;Electricité;1463.0;249.0;22;316
Saint-Mayeux;22316;PAC (aérothermie et géothermie);Chaleur;514.0;718.0;22;316
Saint-Mayeux;22316;Solaire PV;Electricité;2945.0;2278.0;22;316
Saint-Mayeux;22316;Solaire thermique;Chaleur;10.0;10.0;22;316
Saint-Méloir-des-Bois;22317;Bois énergie domestique;Chaleur;501.0;646.0;22;317
Saint-Méloir-des-Bois;22317;Hydroélectricité;Electricité;0.0;0.0;22;317
Saint-Méloir-des-Bois;22317;PAC (aérothermie et géothermie);Chaleur;207.0;289.0;22;317
Saint-Méloir-des-Bois;22317;Solaire thermique;Chaleur;4.0;10.0;22;317
Saint-Michel-de-Plélan;22318;Bois énergie domestique;Chaleur;617.0;796.0;22;318
Saint-Michel-de-Plélan;22318;Hydroélectricité;Electricité;0.0;0.0;22;318
Saint-Michel-de-Plélan;22318;PAC (aérothermie et géothermie);Chaleur;254.0;355.0;22;318
Saint-Michel-de-Plélan;22318;Solaire thermique;Chaleur;5.0;10.0;22;318
Saint-Michel-en-Grève;22319;Bois énergie domestique;Chaleur;997.0;1287.0;22;319
Saint-Michel-en-Grève;22319;Hydroélectricité;Electricité;0.0;0.0;22;319
Saint-Michel-en-Grève;22319;PAC (aérothermie et géothermie);Chaleur;561.0;784.0;22;319
Saint-Michel-en-Grève;22319;Solaire thermique;Chaleur;11.0;20.0;22;319
Saint-Nicodème;22320;Bois énergie domestique;Chaleur;381.0;491.0;22;320
Saint-Nicodème;22320;Hydroélectricité;Electricité;0.0;0.0;22;320
Saint-Nicodème;22320;PAC (aérothermie et géothermie);Chaleur;190.0;265.0;22;320
Saint-Nicodème;22320;Solaire thermique;Chaleur;4.0;10.0;22;320
Saint-Nicolas-du-Pélem;22321;Bois énergie domestique;Chaleur;3561.0;4595.0;22;321
Saint-Nicolas-du-Pélem;22321;Hydroélectricité;Electricité;0.0;0.0;22;321
Saint-Nicolas-du-Pélem;22321;PAC (aérothermie et géothermie);Chaleur;1628.0;2274.0;22;321
Saint-Nicolas-du-Pélem;22321;Solaire PV;Electricité;355.0;337.0;22;321
Saint-Nicolas-du-Pélem;22321;Solaire thermique;Chaleur;32.0;40.0;22;321
Saint-Péver;22322;Bois énergie chaufferies;Chaleur;66.0;70.0;22;322
Saint-Péver;22322;Bois énergie domestique;Chaleur;785.0;1013.0;22;322
Saint-Péver;22322;Hydroélectricité;Electricité;0.0;0.0;22;322
Saint-Péver;22322;PAC (aérothermie et géothermie);Chaleur;307.0;429.0;22;322
Saint-Péver;22322;Solaire PV;Electricité;113.0;83.0;22;322
Saint-Péver;22322;Solaire thermique;Chaleur;6.0;10.0;22;322
Saint-Pôtan;22323;Bois énergie chaufferies;Chaleur;130.0;80.0;22;323
Saint-Pôtan;22323;Bois énergie domestique;Chaleur;1688.0;2178.0;22;323
Saint-Pôtan;22323;Hydroélectricité;Electricité;0.0;0.0;22;323
Saint-Pôtan;22323;PAC (aérothermie et géothermie);Chaleur;727.0;1016.0;22;323
Saint-Pôtan;22323;Solaire PV;Electricité;56.0;60.0;22;323
Saint-Pôtan;22323;Solaire thermique;Chaleur;14.0;20.0;22;323
Saint-Quay-Perros;22324;Bois énergie domestique;Chaleur;2075.0;2677.0;22;324
Saint-Quay-Perros;22324;Hydroélectricité;Electricité;0.0;0.0;22;324
Saint-Quay-Perros;22324;PAC (aérothermie et géothermie);Chaleur;1101.0;1538.0;22;324
Saint-Quay-Perros;22324;Solaire PV;Electricité;35.0;40.0;22;324
Saint-Quay-Perros;22324;Solaire thermique;Chaleur;21.0;30.0;22;324
Saint-Quay-Portrieux;22325;Bois énergie domestique;Chaleur;4487.0;5789.0;22;325
Saint-Quay-Portrieux;22325;Hydroélectricité;Electricité;0.0;0.0;22;325
Saint-Quay-Portrieux;22325;PAC (aérothermie et géothermie);Chaleur;3820.0;5337.0;22;325
Saint-Quay-Portrieux;22325;Solaire PV;Electricité;30.0;46.0;22;325
Saint-Quay-Portrieux;22325;Solaire thermique;Chaleur;74.0;100.0;22;325
Saint-Rieul;22326;Bois énergie domestique;Chaleur;963.0;1242.0;22;326
Saint-Rieul;22326;Hydroélectricité;Electricité;0.0;0.0;22;326
Saint-Rieul;22326;Méthanisation;Chaleur;2015.0;234.0;22;326
Saint-Rieul;22326;Méthanisation;Electricité;1679.0;195.0;22;326
Saint-Rieul;22326;PAC (aérothermie et géothermie);Chaleur;351.0;491.0;22;326
Saint-Rieul;22326;Solaire PV;Electricité;0.0;60.0;22;326
Saint-Rieul;22326;Solaire thermique;Chaleur;7.0;10.0;22;326
Saint-Samson-sur-Rance;22327;Bois énergie domestique;Chaleur;3022.0;3899.0;22;327
Saint-Samson-sur-Rance;22327;Hydroélectricité;Electricité;0.0;0.0;22;327
Saint-Samson-sur-Rance;22327;PAC (aérothermie et géothermie);Chaleur;1096.0;1531.0;22;327
Saint-Samson-sur-Rance;22327;Solaire PV;Electricité;22.0;27.0;22;327
Saint-Samson-sur-Rance;22327;Solaire thermique;Chaleur;21.0;30.0;22;327
Saint-Servais;22328;Bois énergie domestique;Chaleur;950.0;1225.0;22;328
Saint-Servais;22328;Éolien terrestre;Electricité;9813.0;5600.0;22;328
Saint-Servais;22328;Hydroélectricité;Electricité;0.0;0.0;22;328
Saint-Servais;22328;PAC (aérothermie et géothermie);Chaleur;462.0;646.0;22;328
Saint-Servais;22328;Solaire thermique;Chaleur;9.0;10.0;22;328
Saint-Thélo;22330;Bois énergie domestique;Chaleur;813.0;1049.0;22;330
Saint-Thélo;22330;Hydroélectricité;Electricité;0.0;0.0;22;330
Saint-Thélo;22330;PAC (aérothermie et géothermie);Chaleur;351.0;490.0;22;330
Saint-Thélo;22330;Solaire thermique;Chaleur;7.0;10.0;22;330
Sainte-Tréphine;22331;Bois énergie domestique;Chaleur;382.0;492.0;22;331
Sainte-Tréphine;22331;Hydroélectricité;Electricité;0.0;0.0;22;331
Sainte-Tréphine;22331;PAC (aérothermie et géothermie);Chaleur;206.0;288.0;22;331
Sainte-Tréphine;22331;Solaire PV;Electricité;170.0;251.0;22;331
Sainte-Tréphine;22331;Solaire thermique;Chaleur;4.0;10.0;22;331
Saint-Trimoël;22332;Bois énergie domestique;Chaleur;945.0;1219.0;22;332
Saint-Trimoël;22332;Hydroélectricité;Electricité;0.0;0.0;22;332
Saint-Trimoël;22332;PAC (aérothermie et géothermie);Chaleur;360.0;503.0;22;332
Saint-Trimoël;22332;Solaire thermique;Chaleur;7.0;10.0;22;332
Saint-Vran;22333;Bois énergie domestique;Chaleur;1536.0;1981.0;22;333
Saint-Vran;22333;Hydroélectricité;Electricité;0.0;0.0;22;333
Saint-Vran;22333;PAC (aérothermie et géothermie);Chaleur;668.0;933.0;22;333
Saint-Vran;22333;Solaire PV;Electricité;262.0;241.0;22;333
Saint-Vran;22333;Solaire thermique;Chaleur;13.0;20.0;22;333
Saint-Igeaux;22334;Bois énergie chaufferies;Chaleur;561.0;700.0;22;334
Saint-Igeaux;22334;Bois énergie domestique;Chaleur;281.0;363.0;22;334
Saint-Igeaux;22334;Éolien terrestre;Electricité;15.0;10.0;22;334
Saint-Igeaux;22334;Hydroélectricité;Electricité;0.0;0.0;22;334
Saint-Igeaux;22334;PAC (aérothermie et géothermie);Chaleur;159.0;222.0;22;334
Saint-Igeaux;22334;Solaire PV;Electricité;141.0;197.0;22;334
Saint-Igeaux;22334;Solaire thermique;Chaleur;3.0;0.0;22;334
Senven-Léhart;22335;Bois énergie domestique;Chaleur;493.0;636.0;22;335
Senven-Léhart;22335;Hydroélectricité;Electricité;0.0;0.0;22;335
Senven-Léhart;22335;PAC (aérothermie et géothermie);Chaleur;243.0;340.0;22;335
Senven-Léhart;22335;Solaire PV;Electricité;0.0;111.0;22;335
Senven-Léhart;22335;Solaire thermique;Chaleur;5.0;10.0;22;335
Sévignac;22337;Bois énergie domestique;Chaleur;2265.0;2922.0;22;337
Sévignac;22337;Hydroélectricité;Electricité;0.0;0.0;22;337
Sévignac;22337;Méthanisation;Chaleur;2160.0;300.0;22;337
Sévignac;22337;Méthanisation;Electricité;2519.0;350.0;22;337
Sévignac;22337;PAC (aérothermie et géothermie);Chaleur;994.0;1388.0;22;337
Sévignac;22337;Solaire PV;Electricité;203.0;234.0;22;337
Sévignac;22337;Solaire thermique;Chaleur;19.0;30.0;22;337
Squiffiec;22338;Bois énergie domestique;Chaleur;1407.0;1815.0;22;338
Squiffiec;22338;Hydroélectricité;Electricité;0.0;0.0;22;338
Squiffiec;22338;PAC (aérothermie et géothermie);Chaleur;510.0;713.0;22;338
Squiffiec;22338;Solaire thermique;Chaleur;10.0;10.0;22;338
Taden;22339;Bois énergie chaufferies;Chaleur;5429.0;1740.0;22;339
Taden;22339;Bois énergie domestique;Chaleur;4631.0;5975.0;22;339
Taden;22339;Hydroélectricité;Electricité;0.0;0.0;22;339
Taden;22339;PAC (aérothermie et géothermie);Chaleur;1755.0;2452.0;22;339
Taden;22339;Solaire PV;Electricité;102.0;105.0;22;339
Taden;22339;Solaire thermique;Chaleur;34.0;50.0;22;339
Taden;22339;Uiom;Chaleur;0.0;0.0;22;339
