Code département;Libellé département;Code commune;Libellé commune;Inscrits;Votants;% Votants;Abstentions;% Abstentions;Exprimés;% Exprimés/inscrits;% Exprimés/votants;Blancs;% Blancs/inscrits;% Blancs/votants;Nuls;% Nuls/inscrits;% Nuls/votants;Score_Gauche;Score_Droite;Score_Divers
56;Morbihan;56058.0;Férel;2942.0;2084.0;70,84%;858.0;29,16%;2048.0;69,61%;98,27%;29.0;0,99%;1,39%;7.0;0,24%;0,34%;21.19;78.81;0.0
56;Morbihan;56060.0;Les Fougerêts;805.0;601.0;74,66%;204.0;25,34%;591.0;73,42%;98,34%;6.0;0,75%;1,00%;4.0;0,50%;0,67%;16.74;83.25;0.01
56;Morbihan;56061.0;La Gacilly;3237.0;2216.0;68,46%;1021.0;31,54%;2187.0;67,56%;98,69%;22.0;0,68%;0,99%;7.0;0,22%;0,32%;15.77;84.23;0.0
56;Morbihan;56062.0;Gâvres;631.0;468.0;74,17%;163.0;25,83%;455.0;72,11%;97,22%;9.0;1,43%;1,92%;4.0;0,63%;0,85%;34.51;65.5;0.0
56;Morbihan;56063.0;Gestel;2329.0;1736.0;74,54%;593.0;25,46%;1685.0;72,35%;97,06%;39.0;1,67%;2,25%;12.0;0,52%;0,69%;25.87;74.12;0.01
56;Morbihan;56065.0;Gourhel;583.0;430.0;73,76%;153.0;26,24%;426.0;73,07%;99,07%;3.0;0,51%;0,70%;1.0;0,17%;0,23%;10.8;89.2;0.0
56;Morbihan;56066.0;Gourin;3295.0;2260.0;68,59%;1035.0;31,41%;2200.0;66,77%;97,35%;44.0;1,34%;1,95%;16.0;0,49%;0,71%;21.41;78.59;0.0
56;Morbihan;56067.0;Grand-Champ;4707.0;3489.0;74,12%;1218.0;25,88%;3378.0;71,77%;96,82%;83.0;1,76%;2,38%;28.0;0,59%;0,80%;23.9;76.11;0.0
56;Morbihan;56068.0;La Grée-Saint-Laurent;266.0;179.0;67,29%;87.0;32,71%;179.0;67,29%;100,00%;0.0;0,00%;0,00%;0.0;0,00%;0,00%;9.5;90.51;0.0
56;Morbihan;56069.0;Groix;2211.0;1663.0;75,21%;548.0;24,79%;1631.0;73,77%;98,08%;25.0;1,13%;1,50%;7.0;0,32%;0,42%;38.14;61.86;0.0
56;Morbihan;56070.0;Guégon;1904.0;1368.0;71,85%;536.0;28,15%;1349.0;70,85%;98,61%;15.0;0,79%;1,10%;4.0;0,21%;0,29%;11.57;88.43;0.0
56;Morbihan;56071.0;Guéhenno;652.0;454.0;69,63%;198.0;30,37%;446.0;68,40%;98,24%;5.0;0,77%;1,10%;3.0;0,46%;0,66%;18.15;81.84;0.01
56;Morbihan;56072.0;Gueltas;348.0;278.0;79,89%;70.0;20,11%;274.0;78,74%;98,56%;0.0;0,00%;0,00%;4.0;1,15%;1,44%;16.42;83.58;0.0
56;Morbihan;56073.0;Guémené-sur-Scorff;645.0;414.0;64,19%;231.0;35,81%;394.0;61,09%;95,17%;11.0;1,71%;2,66%;9.0;1,40%;2,17%;33.0;67.01;0.0
56;Morbihan;56074.0;Guénin;1377.0;1006.0;73,06%;371.0;26,94%;964.0;70,01%;95,83%;24.0;1,74%;2,39%;18.0;1,31%;1,79%;20.13;79.88;0.0
56;Morbihan;56075.0;Guer;4490.0;3063.0;68,22%;1427.0;31,78%;3020.0;67,26%;98,60%;32.0;0,71%;1,04%;11.0;0,24%;0,36%;13.14;86.86;0.0
56;Morbihan;56076.0;Guern;1041.0;718.0;68,97%;323.0;31,03%;699.0;67,15%;97,35%;16.0;1,54%;2,23%;3.0;0,29%;0,42%;28.33;71.67;0.0
56;Morbihan;56077.0;Le Guerno;822.0;555.0;67,52%;267.0;32,48%;547.0;66,55%;98,56%;5.0;0,61%;0,90%;3.0;0,36%;0,54%;29.61;70.39;0.0
56;Morbihan;56078.0;Guidel;9596.0;7404.0;77,16%;2192.0;22,84%;7212.0;75,16%;97,41%;140.0;1,46%;1,89%;52.0;0,54%;0,70%;22.87;77.13;0.0
56;Morbihan;56079.0;Guillac;1063.0;792.0;74,51%;271.0;25,49%;785.0;73,85%;99,12%;6.0;0,56%;0,76%;1.0;0,09%;0,13%;11.84;88.16;0.0
56;Morbihan;56080.0;Guilliers;929.0;687.0;73,95%;242.0;26,05%;665.0;71,58%;96,80%;15.0;1,61%;2,18%;7.0;0,75%;1,02%;13.53;86.46;0.01
56;Morbihan;56081.0;Guiscriff;1915.0;1310.0;68,41%;605.0;31,59%;1269.0;66,27%;96,87%;35.0;1,83%;2,67%;6.0;0,31%;0,46%;22.93;77.07;0.0
56;Morbihan;56082.0;Helléan;289.0;208.0;71,97%;81.0;28,03%;206.0;71,28%;99,04%;1.0;0,35%;0,48%;1.0;0,35%;0,48%;17.48;82.52;0.0
56;Morbihan;56083.0;Hennebont;11805.0;8449.0;71,57%;3356.0;28,43%;8189.0;69,37%;96,92%;189.0;1,60%;2,24%;71.0;0,60%;0,84%;31.3;68.71;0.0
56;Morbihan;56084.0;Le Hézo;793.0;629.0;79,32%;164.0;20,68%;616.0;77,68%;97,93%;11.0;1,39%;1,75%;2.0;0,25%;0,32%;34.9;64.93;0.17
56;Morbihan;56085.0;Hoedic;141.0;113.0;80,14%;28.0;19,86%;112.0;79,43%;99,12%;0.0;0,00%;0,00%;1.0;0,71%;0,88%;16.07;83.92;0.01
56;Morbihan;56086.0;Ile-d'Houat;237.0;189.0;79,75%;48.0;20,25%;186.0;78,48%;98,41%;3.0;1,27%;1,59%;0.0;0,00%;0,00%;23.66;76.34;0.0
56;Morbihan;56087.0;Ile-aux-Moines;734.0;582.0;79,29%;152.0;20,71%;578.0;78,75%;99,31%;3.0;0,41%;0,52%;1.0;0,14%;0,17%;24.39;75.6;0.01
56;Morbihan;56088.0;Ile-d'Arz;376.0;317.0;84,31%;59.0;15,69%;313.0;83,24%;98,74%;4.0;1,06%;1,26%;0.0;0,00%;0,00%;33.55;66.45;0.0
56;Morbihan;56089.0;Inguiniel;1770.0;1224.0;69,15%;546.0;30,85%;1179.0;66,61%;96,32%;30.0;1,69%;2,45%;15.0;0,85%;1,23%;22.06;77.94;0.0
56;Morbihan;56090.0;Inzinzac-Lochrist;5409.0;3778.0;69,85%;1631.0;30,15%;3627.0;67,05%;96,00%;110.0;2,03%;2,91%;41.0;0,76%;1,09%;32.15;67.85;0.0
56;Morbihan;56091.0;Josselin;1720.0;1233.0;71,69%;487.0;28,31%;1217.0;70,76%;98,70%;12.0;0,70%;0,97%;4.0;0,23%;0,32%;14.22;85.78;0.0
56;Morbihan;56092.0;Kerfourn;661.0;481.0;72,77%;180.0;27,23%;467.0;70,65%;97,09%;11.0;1,66%;2,29%;3.0;0,45%;0,62%;19.48;80.51;0.01
56;Morbihan;56093.0;Kergrist;523.0;399.0;76,29%;124.0;23,71%;386.0;73,80%;96,74%;10.0;1,91%;2,51%;3.0;0,57%;0,75%;16.06;83.93;0.01
56;Morbihan;56094.0;Kervignac;5409.0;4169.0;77,08%;1240.0;22,92%;4045.0;74,78%;97,03%;88.0;1,63%;2,11%;36.0;0,67%;0,86%;24.8;75.2;0.0
56;Morbihan;56096.0;Landaul;1989.0;1443.0;72,55%;546.0;27,45%;1405.0;70,64%;97,37%;29.0;1,46%;2,01%;9.0;0,45%;0,62%;27.54;72.45;0.01
56;Morbihan;56097.0;Landévant;3113.0;2250.0;72,28%;863.0;27,72%;2190.0;70,35%;97,33%;23.0;0,74%;1,02%;37.0;1,19%;1,64%;26.81;73.2;0.0
56;Morbihan;56098.0;Lanester;17074.0;11439.0;67,00%;5635.0;33,00%;11190.0;65,54%;97,82%;166.0;0,97%;1,45%;83.0;0,49%;0,73%;42.24;57.77;0.0
56;Morbihan;56099.0;Langoëlan;263.0;209.0;79,47%;54.0;20,53%;207.0;78,71%;99,04%;2.0;0,76%;0,96%;0.0;0,00%;0,00%;34.78;65.22;0.0
56;Morbihan;56100.0;Langonnet;1490.0;1049.0;70,40%;441.0;29,60%;1021.0;68,52%;97,33%;19.0;1,28%;1,81%;9.0;0,60%;0,86%;28.2;71.79;0.01
56;Morbihan;56101.0;Languidic;6419.0;4482.0;69,82%;1937.0;30,18%;4342.0;67,64%;96,88%;98.0;1,53%;2,19%;42.0;0,65%;0,94%;24.0;76.0;0.0
56;Morbihan;56102.0;Forges de Lanouée;1776.0;1225.0;68,98%;551.0;31,02%;1214.0;68,36%;99,10%;6.0;0,34%;0,49%;5.0;0,28%;0,41%;11.11;88.88;0.01
56;Morbihan;56103.0;Lantillac;212.0;152.0;71,70%;60.0;28,30%;147.0;69,34%;96,71%;3.0;1,42%;1,97%;2.0;0,94%;1,32%;17.69;82.31;0.0
56;Morbihan;56104.0;Lanvaudan;629.0;494.0;78,54%;135.0;21,46%;485.0;77,11%;98,18%;8.0;1,27%;1,62%;1.0;0,16%;0,20%;31.34;68.65;0.01
56;Morbihan;56105.0;Lanvénégen;870.0;647.0;74,37%;223.0;25,63%;632.0;72,64%;97,68%;10.0;1,15%;1,55%;5.0;0,57%;0,77%;30.06;69.94;0.0
56;Morbihan;56106.0;Larmor-Baden;954.0;783.0;82,08%;171.0;17,92%;771.0;80,82%;98,47%;11.0;1,15%;1,40%;1.0;0,10%;0,13%;26.85;73.03;0.12
56;Morbihan;56107.0;Larmor-Plage;7260.0;5688.0;78,35%;1572.0;21,65%;5568.0;76,69%;97,89%;89.0;1,23%;1,56%;31.0;0,43%;0,55%;23.76;76.24;0.0
56;Morbihan;56108.0;Larré;855.0;613.0;71,70%;242.0;28,30%;598.0;69,94%;97,55%;9.0;1,05%;1,47%;6.0;0,70%;0,98%;19.9;80.1;0.0
56;Morbihan;56109.0;Lauzach;1012.0;760.0;75,10%;252.0;24,90%;752.0;74,31%;98,95%;8.0;0,79%;1,05%;0.0;0,00%;0,00%;21.67;78.32;0.01
56;Morbihan;56110.0;Lignol;704.0;432.0;61,36%;272.0;38,64%;419.0;59,52%;96,99%;8.0;1,14%;1,85%;5.0;0,71%;1,16%;19.09;80.91;0.0
56;Morbihan;56111.0;Limerzel;1103.0;801.0;72,62%;302.0;27,38%;787.0;71,35%;98,25%;8.0;0,73%;1,00%;6.0;0,54%;0,75%;21.34;78.65;0.01
56;Morbihan;56112.0;Lizio;635.0;483.0;76,06%;152.0;23,94%;473.0;74,49%;97,93%;8.0;1,26%;1,66%;2.0;0,31%;0,41%;18.81;81.19;0.0
56;Morbihan;56113.0;Locmalo;690.0;489.0;70,87%;201.0;29,13%;470.0;68,12%;96,11%;12.0;1,74%;2,45%;7.0;1,01%;1,43%;23.41;76.6;0.0
56;Morbihan;56114.0;Locmaria;885.0;651.0;73,56%;234.0;26,44%;648.0;73,22%;99,54%;1.0;0,11%;0,15%;2.0;0,23%;0,31%;34.57;65.43;0.0
56;Morbihan;56115.0;Locmaria-Grand-Champ;1386.0;1032.0;74,46%;354.0;25,54%;1000.0;72,15%;96,90%;26.0;1,88%;2,52%;6.0;0,43%;0,58%;26.6;73.4;0.0
56;Morbihan;56116.0;Locmariaquer;1612.0;1233.0;76,49%;379.0;23,51%;1212.0;75,19%;98,30%;13.0;0,81%;1,05%;8.0;0,50%;0,65%;20.71;79.29;0.0
56;Morbihan;56117.0;Locminé;3143.0;2158.0;68,66%;985.0;31,34%;2108.0;67,07%;97,68%;37.0;1,18%;1,71%;13.0;0,41%;0,60%;20.68;79.32;0.0
56;Morbihan;56118.0;Locmiquélic;3277.0;2481.0;75,71%;796.0;24,29%;2420.0;73,85%;97,54%;43.0;1,31%;1,73%;18.0;0,55%;0,73%;36.98;63.01;0.01
56;Morbihan;56119.0;Locoal-Mendon;3172.0;2339.0;73,74%;833.0;26,26%;2264.0;71,37%;96,79%;53.0;1,67%;2,27%;22.0;0,69%;0,94%;28.4;71.6;0.0
56;Morbihan;56120.0;Locqueltas;1524.0;1142.0;74,93%;382.0;25,07%;1122.0;73,62%;98,25%;15.0;0,98%;1,31%;5.0;0,33%;0,44%;25.31;74.69;0.0
56;Morbihan;56121.0;Lorient;38072.0;25799.0;67,76%;12273.0;32,24%;25153.0;66,07%;97,50%;456.0;1,20%;1,77%;190.0;0,50%;0,74%;41.83;58.18;0.0
56;Morbihan;56122.0;Loyat;1287.0;949.0;73,74%;338.0;26,26%;935.0;72,65%;98,52%;7.0;0,54%;0,74%;7.0;0,54%;0,74%;12.83;87.17;0.0
56;Morbihan;56123.0;Malansac;1972.0;1416.0;71,81%;556.0;28,19%;1394.0;70,69%;98,45%;14.0;0,71%;0,99%;8.0;0,41%;0,56%;19.8;80.2;0.0
56;Morbihan;56124.0;Malestroit;2051.0;1496.0;72,94%;555.0;27,06%;1482.0;72,26%;99,06%;9.0;0,44%;0,60%;5.0;0,24%;0,33%;12.55;87.44;0.01
56;Morbihan;56125.0;Malguénac;1521.0;1102.0;72,45%;419.0;27,55%;1063.0;69,89%;96,46%;26.0;1,71%;2,36%;13.0;0,85%;1,18%;22.48;77.51;0.01
56;Morbihan;56126.0;Marzan;1960.0;1444.0;73,67%;516.0;26,33%;1421.0;72,50%;98,41%;18.0;0,92%;1,25%;5.0;0,26%;0,35%;18.29;81.71;0.0
56;Morbihan;56127.0;Mauron;2369.0;1652.0;69,73%;717.0;30,27%;1627.0;68,68%;98,49%;21.0;0,89%;1,27%;4.0;0,17%;0,24%;13.02;86.97;0.01
56;Morbihan;56128.0;Melrand;1273.0;905.0;71,09%;368.0;28,91%;887.0;69,68%;98,01%;8.0;0,63%;0,88%;10.0;0,79%;1,10%;29.76;70.24;0.0
56;Morbihan;56129.0;Ménéac;1168.0;804.0;68,84%;364.0;31,16%;791.0;67,72%;98,38%;9.0;0,77%;1,12%;4.0;0,34%;0,50%;10.87;89.12;0.01
56;Morbihan;56130.0;Merlevenez;2598.0;1882.0;72,44%;716.0;27,56%;1828.0;70,36%;97,13%;39.0;1,50%;2,07%;15.0;0,58%;0,80%;25.6;74.4;0.0
56;Morbihan;56131.0;Meslan;1157.0;816.0;70,53%;341.0;29,47%;792.0;68,45%;97,06%;15.0;1,30%;1,84%;9.0;0,78%;1,10%;23.99;76.02;0.0
56;Morbihan;56132.0;Meucon;1733.0;1358.0;78,36%;375.0;21,64%;1326.0;76,51%;97,64%;23.0;1,33%;1,69%;9.0;0,52%;0,66%;24.81;75.19;0.0
56;Morbihan;56133.0;Missiriac;930.0;694.0;74,62%;236.0;25,38%;685.0;73,66%;98,70%;6.0;0,65%;0,86%;3.0;0,32%;0,43%;15.47;84.52;0.01
56;Morbihan;56134.0;Mohon;736.0;505.0;68,61%;231.0;31,39%;500.0;67,93%;99,01%;5.0;0,68%;0,99%;0.0;0,00%;0,00%;11.2;88.8;0.0
56;Morbihan;56135.0;Molac;1219.0;842.0;69,07%;377.0;30,93%;830.0;68,09%;98,57%;8.0;0,66%;0,95%;4.0;0,33%;0,48%;20.83;79.15;0.02
56;Morbihan;56136.0;Monteneuf;617.0;404.0;65,48%;213.0;34,52%;396.0;64,18%;98,02%;1.0;0,16%;0,25%;7.0;1,13%;1,73%;16.16;83.84;0.0
56;Morbihan;56137.0;Monterblanc;2737.0;1966.0;71,83%;771.0;28,17%;1911.0;69,82%;97,20%;44.0;1,61%;2,24%;11.0;0,40%;0,56%;26.95;73.05;0.0
56;Morbihan;56139.0;Montertelot;356.0;268.0;75,28%;88.0;24,72%;261.0;73,31%;97,39%;4.0;1,12%;1,49%;3.0;0,84%;1,12%;9.2;90.81;0.0
56;Morbihan;56140.0;Moréac;2867.0;2110.0;73,60%;757.0;26,40%;2053.0;71,61%;97,30%;40.0;1,40%;1,90%;17.0;0,59%;0,81%;15.59;84.42;0.0
56;Morbihan;56141.0;Moustoir-Ac;1438.0;1052.0;73,16%;386.0;26,84%;1025.0;71,28%;97,43%;17.0;1,18%;1,62%;10.0;0,70%;0,95%;22.24;77.75;0.01
56;Morbihan;56143.0;Muzillac;4415.0;3255.0;73,73%;1160.0;26,27%;3188.0;72,21%;97,94%;48.0;1,09%;1,47%;19.0;0,43%;0,58%;26.34;73.58;0.08
56;Morbihan;56144.0;Evellys;2681.0;1836.0;68,48%;845.0;31,52%;1772.0;66,09%;96,51%;46.0;1,72%;2,51%;18.0;0,67%;0,98%;15.57;84.43;0.0
56;Morbihan;56145.0;Néant-sur-Yvel;765.0;582.0;76,08%;183.0;23,92%;568.0;74,25%;97,59%;9.0;1,18%;1,55%;5.0;0,65%;0,86%;14.09;85.92;0.0
56;Morbihan;56146.0;Neulliac;1157.0;836.0;72,26%;321.0;27,74%;816.0;70,53%;97,61%;8.0;0,69%;0,96%;12.0;1,04%;1,44%;16.06;83.95;0.0
56;Morbihan;56147.0;Nivillac;3948.0;2760.0;69,91%;1188.0;30,09%;2705.0;68,52%;98,01%;39.0;0,99%;1,41%;16.0;0,41%;0,58%;17.6;82.41;0.0
56;Morbihan;56148.0;Nostang;1292.0;991.0;76,70%;301.0;23,30%;948.0;73,37%;95,66%;27.0;2,09%;2,72%;16.0;1,24%;1,61%;31.75;68.26;0.0
56;Morbihan;56149.0;Noyal-Muzillac;2175.0;1554.0;71,45%;621.0;28,55%;1497.0;68,83%;96,33%;44.0;2,02%;2,83%;13.0;0,60%;0,84%;28.99;70.75;0.26
56;Morbihan;56151.0;Noyal-Pontivy;2891.0;2130.0;73,68%;761.0;26,32%;2068.0;71,53%;97,09%;50.0;1,73%;2,35%;12.0;0,42%;0,56%;15.66;84.33;0.01
56;Morbihan;56152.0;Le Palais;2114.0;1498.0;70,86%;616.0;29,14%;1470.0;69,54%;98,13%;22.0;1,04%;1,47%;6.0;0,28%;0,40%;40.07;59.94;0.0
56;Morbihan;56153.0;Péaule;2308.0;1546.0;66,98%;762.0;33,02%;1513.0;65,55%;97,87%;26.0;1,13%;1,68%;7.0;0,30%;0,45%;15.46;84.54;0.0
56;Morbihan;56154.0;Peillac;1480.0;1130.0;76,35%;350.0;23,65%;1110.0;75,00%;98,23%;15.0;1,01%;1,33%;5.0;0,34%;0,44%;17.21;82.79;0.0
56;Morbihan;56155.0;Pénestin;2345.0;1828.0;77,95%;517.0;22,05%;1808.0;77,10%;98,91%;16.0;0,68%;0,88%;4.0;0,17%;0,22%;16.93;83.08;0.0
56;Morbihan;56156.0;Persquen;285.0;191.0;67,02%;94.0;32,98%;185.0;64,91%;96,86%;5.0;1,75%;2,62%;1.0;0,35%;0,52%;31.89;68.11;0.0
56;Morbihan;56157.0;Plaudren;1604.0;1156.0;72,07%;448.0;27,93%;1136.0;70,82%;98,27%;16.0;1,00%;1,38%;4.0;0,25%;0,35%;20.77;79.23;0.0
56;Morbihan;56158.0;Plescop;4855.0;3524.0;72,58%;1331.0;27,42%;3439.0;70,83%;97,59%;65.0;1,34%;1,84%;20.0;0,41%;0,57%;26.81;73.2;0.0
56;Morbihan;56159.0;Pleucadeuc;1567.0;1159.0;73,96%;408.0;26,04%;1141.0;72,81%;98,45%;12.0;0,77%;1,04%;6.0;0,38%;0,52%;16.56;83.44;0.0
56;Morbihan;56160.0;Pleugriffet;952.0;650.0;68,28%;302.0;31,72%;631.0;66,28%;97,08%;11.0;1,16%;1,69%;8.0;0,84%;1,23%;15.06;84.94;0.0
56;Morbihan;56161.0;Ploemel;2667.0;2049.0;76,83%;618.0;23,17%;1992.0;74,69%;97,22%;45.0;1,69%;2,20%;12.0;0,45%;0,59%;26.85;73.14;0.01
56;Morbihan;56162.0;Ploemeur;16203.0;11996.0;74,04%;4207.0;25,96%;11604.0;71,62%;96,73%;392.0;2,42%;3,27%;0.0;0,00%;0,00%;30.05;69.95;0.0
56;Morbihan;56163.0;Ploërdut;961.0;634.0;65,97%;327.0;34,03%;623.0;64,83%;98,26%;7.0;0,73%;1,10%;4.0;0,42%;0,63%;27.45;72.55;0.0
56;Morbihan;56164.0;Ploeren;5630.0;4187.0;74,37%;1443.0;25,63%;4092.0;72,68%;97,73%;68.0;1,21%;1,62%;27.0;0,48%;0,64%;28.47;71.38;0.15
56;Morbihan;56165.0;Ploërmel;7233.0;5378.0;74,35%;1855.0;25,65%;5292.0;73,16%;98,40%;86.0;1,19%;1,60%;0.0;0,00%;0,00%;11.32;88.68;0.0
56;Morbihan;56166.0;Plouay;4432.0;3248.0;73,29%;1184.0;26,71%;3163.0;71,37%;97,38%;55.0;1,24%;1,69%;30.0;0,68%;0,92%;19.22;80.76;0.02
56;Morbihan;56167.0;Plougoumelen;2155.0;1663.0;77,17%;492.0;22,83%;1625.0;75,41%;97,71%;28.0;1,30%;1,68%;10.0;0,46%;0,60%;28.8;71.2;0.0
56;Morbihan;56168.0;Plouharnel;2114.0;1568.0;74,17%;546.0;25,83%;1528.0;72,28%;97,45%;33.0;1,56%;2,10%;7.0;0,33%;0,45%;21.01;78.99;0.0
56;Morbihan;56169.0;Plouhinec;5117.0;3765.0;73,58%;1352.0;26,42%;3658.0;71,49%;97,16%;74.0;1,45%;1,97%;33.0;0,64%;0,88%;24.74;75.26;0.0
56;Morbihan;56170.0;Plouray;787.0;553.0;70,27%;234.0;29,73%;536.0;68,11%;96,93%;12.0;1,52%;2,17%;5.0;0,64%;0,90%;25.0;74.99;0.01
56;Morbihan;56171.0;Pluherlin;1306.0;971.0;74,35%;335.0;25,65%;949.0;72,66%;97,73%;19.0;1,45%;1,96%;3.0;0,23%;0,31%;19.71;80.3;0.0
56;Morbihan;56172.0;Plumelec;2183.0;1583.0;72,51%;600.0;27,49%;1534.0;70,27%;96,90%;29.0;1,33%;1,83%;20.0;0,92%;1,26%;21.25;78.74;0.01
56;Morbihan;56173.0;Pluméliau-Bieuzy;3534.0;2524.0;71,42%;1010.0;28,58%;2458.0;69,55%;97,39%;39.0;1,10%;1,55%;27.0;0,76%;1,07%;21.56;78.44;0.0
56;Morbihan;56174.0;Plumelin;2213.0;1596.0;72,12%;617.0;27,88%;1541.0;69,63%;96,55%;42.0;1,90%;2,63%;13.0;0,59%;0,81%;19.15;80.86;0.0
56;Morbihan;56175.0;Plumergat;3324.0;2427.0;73,01%;897.0;26,99%;2350.0;70,70%;96,83%;54.0;1,62%;2,22%;23.0;0,69%;0,95%;23.19;76.8;0.01
56;Morbihan;56176.0;Pluneret;5136.0;3769.0;73,38%;1367.0;26,62%;3694.0;71,92%;98,01%;50.0;0,97%;1,33%;25.0;0,49%;0,66%;27.67;72.33;0.0
56;Morbihan;56177.0;Pluvigner;6364.0;4626.0;72,69%;1738.0;27,31%;4486.0;70,49%;96,97%;103.0;1,62%;2,23%;37.0;0,58%;0,80%;25.12;74.89;0.0
56;Morbihan;56178.0;Pontivy;9545.0;6378.0;66,82%;3167.0;33,18%;6234.0;65,31%;97,74%;69.0;0,72%;1,08%;75.0;0,79%;1,18%;24.88;75.13;0.0
56;Morbihan;56179.0;Pont-Scorff;3285.0;2391.0;72,79%;894.0;27,21%;2318.0;70,56%;96,95%;51.0;1,55%;2,13%;22.0;0,67%;0,92%;24.51;75.5;0.0
56;Morbihan;56180.0;Porcaro;582.0;413.0;70,96%;169.0;29,04%;407.0;69,93%;98,55%;5.0;0,86%;1,21%;1.0;0,17%;0,24%;10.32;89.67;0.01
56;Morbihan;56181.0;Port-Louis;2324.0;1772.0;76,25%;552.0;23,75%;1731.0;74,48%;97,69%;34.0;1,46%;1,92%;7.0;0,30%;0,40%;32.87;67.13;0.0
56;Morbihan;56182.0;Priziac;812.0;576.0;70,94%;236.0;29,06%;562.0;69,21%;97,57%;11.0;1,35%;1,91%;3.0;0,37%;0,52%;23.31;76.69;0.0
56;Morbihan;56184.0;Questembert;6603.0;4695.0;71,10%;1908.0;28,90%;4573.0;69,26%;97,40%;122.0;1,85%;2,60%;0.0;0,00%;0,00%;19.22;80.78;0.0
56;Morbihan;56185.0;Quéven;7710.0;5484.0;71,13%;2226.0;28,87%;5326.0;69,08%;97,12%;115.0;1,49%;2,10%;43.0;0,56%;0,78%;26.21;73.8;0.0
56;Morbihan;56186.0;Quiberon;4880.0;3657.0;74,94%;1223.0;25,06%;3592.0;73,61%;98,22%;48.0;0,98%;1,31%;17.0;0,35%;0,46%;17.15;82.85;0.0
56;Morbihan;56188.0;Quistinic;1159.0;842.0;72,65%;317.0;27,35%;815.0;70,32%;96,79%;19.0;1,64%;2,26%;8.0;0,69%;0,95%;34.6;65.4;0.0
56;Morbihan;56189.0;Radenac;755.0;539.0;71,39%;216.0;28,61%;518.0;68,61%;96,10%;13.0;1,72%;2,41%;8.0;1,06%;1,48%;13.71;86.3;0.0
56;Morbihan;56190.0;Réguiny;1491.0;1079.0;72,37%;412.0;27,63%;1052.0;70,56%;97,50%;17.0;1,14%;1,58%;10.0;0,67%;0,93%;16.16;83.85;0.0
56;Morbihan;56191.0;Réminiac;315.0;223.0;70,79%;92.0;29,21%;219.0;69,52%;98,21%;2.0;0,63%;0,90%;2.0;0,63%;0,90%;10.96;89.05;0.0
56;Morbihan;56193.0;Riantec;4817.0;3556.0;73,82%;1261.0;26,18%;3484.0;72,33%;97,98%;55.0;1,14%;1,55%;17.0;0,35%;0,48%;32.32;67.68;0.0
56;Morbihan;56194.0;Rieux;2367.0;1676.0;70,81%;691.0;29,19%;1646.0;69,54%;98,21%;23.0;0,97%;1,37%;7.0;0,30%;0,42%;19.14;80.86;0.0
56;Morbihan;56195.0;La Roche-Bernard;599.0;456.0;76,13%;143.0;23,87%;453.0;75,63%;99,34%;1.0;0,17%;0,22%;2.0;0,33%;0,44%;28.03;71.96;0.01
56;Morbihan;56196.0;Rochefort-en-Terre;435.0;341.0;78,39%;94.0;21,61%;338.0;77,70%;99,12%;2.0;0,46%;0,59%;1.0;0,23%;0,29%;28.7;71.31;0.0
56;Morbihan;56197.0;Val d'Oust;2220.0;1584.0;71,35%;636.0;28,65%;1573.0;70,86%;99,31%;7.0;0,32%;0,44%;4.0;0,18%;0,25%;15.25;84.74;0.01
56;Morbihan;56198.0;Rohan;1276.0;945.0;74,06%;331.0;25,94%;918.0;71,94%;97,14%;21.0;1,65%;2,22%;6.0;0,47%;0,63%;21.58;78.43;0.0
56;Morbihan;56199.0;Roudouallec;547.0;392.0;71,66%;155.0;28,34%;380.0;69,47%;96,94%;6.0;1,10%;1,53%;6.0;1,10%;1,53%;23.69;76.32;0.0
56;Morbihan;56200.0;Ruffiac;1172.0;833.0;71,08%;339.0;28,92%;818.0;69,80%;98,20%;1.0;0,09%;0,12%;14.0;1,19%;1,68%;8.68;91.32;0.0
56;Morbihan;56201.0;Le Saint;510.0;372.0;72,94%;138.0;27,06%;361.0;70,78%;97,04%;8.0;1,57%;2,15%;3.0;0,59%;0,81%;31.58;68.41;0.01
56;Morbihan;56202.0;Saint-Abraham;429.0;328.0;76,46%;101.0;23,54%;327.0;76,22%;99,70%;1.0;0,23%;0,30%;0.0;0,00%;0,00%;13.76;86.24;0.0
56;Morbihan;56203.0;Saint-Aignan;529.0;403.0;76,18%;126.0;23,82%;390.0;73,72%;96,77%;10.0;1,89%;2,48%;3.0;0,57%;0,74%;47.43;52.57;0.0
56;Morbihan;56204.0;Saint-Allouestre;454.0;342.0;75,33%;112.0;24,67%;329.0;72,47%;96,20%;12.0;2,64%;3,51%;1.0;0,22%;0,29%;13.38;86.63;0.0
56;Morbihan;56205.0;Saint-Armel;925.0;710.0;76,76%;215.0;23,24%;699.0;75,57%;98,45%;7.0;0,76%;0,99%;4.0;0,43%;0,56%;38.21;61.38;0.41
56;Morbihan;56206.0;Saint-Avé;9413.0;6905.0;73,36%;2508.0;26,64%;6770.0;71,92%;98,04%;91.0;0,97%;1,32%;44.0;0,47%;0,64%;36.78;63.02;0.2
56;Morbihan;56207.0;Saint-Barthélemy;941.0;699.0;74,28%;242.0;25,72%;682.0;72,48%;97,57%;11.0;1,17%;1,57%;6.0;0,64%;0,86%;24.49;75.51;0.0
