CODGEO,LIBGEO,Code département,annee,type,code_com,geo_point,typemetric,nom_com,code_dep,valeur
56152,Le Palais,56,2017,criminalite,56152,"47.34273429458029, -3.1709176899174105",taux pour mille,Le Palais,56,3.3306176
56152,Le Palais,56,2017,criminalite,56152,"47.34273429458029, -3.1709176899174105",taux pour mille,Le Palais,56,1.2612597
56152,Le Palais,56,2017,criminalite,56152,"47.34273429458029, -3.1709176899174105",taux pour mille,Le Palais,56,0.739702
56152,Le Palais,56,2017,criminalite,56152,"47.34273429458029, -3.1709176899174105",taux pour mille,Le Palais,56,0.0087378
56152,Le Palais,56,2017,criminalite,56152,"47.34273429458029, -3.1709176899174105",taux pour mille,Le Palais,56,2.4634638
56152,Le Palais,56,2017,criminalite,56152,"47.34273429458029, -3.1709176899174105",taux pour mille,Le Palais,56,1.158515
56152,Le Palais,56,2017,criminalite,56152,"47.34273429458029, -3.1709176899174105",taux pour mille,Le Palais,56,2.2311582
56152,Le Palais,56,2017,criminalite,56152,"47.34273429458029, -3.1709176899174105",taux pour mille,Le Palais,56,0.0210913
56153,Péaule,56,2017,criminalite,56153,"47.582875033215466, -2.335521462533551",taux pour mille,Péaule,56,1.0581807
56153,Péaule,56,2017,criminalite,56153,"47.582875033215466, -2.335521462533551",taux pour mille,Péaule,56,1.4052832
56153,Péaule,56,2017,criminalite,56153,"47.582875033215466, -2.335521462533551",taux pour mille,Péaule,56,4.0463843
56153,Péaule,56,2017,criminalite,56153,"47.582875033215466, -2.335521462533551",taux pour mille,Péaule,56,0.0494139
56153,Péaule,56,2017,criminalite,56153,"47.582875033215466, -2.335521462533551",taux pour mille,Péaule,56,7.9746205
56153,Péaule,56,2017,criminalite,56153,"47.582875033215466, -2.335521462533551",taux pour mille,Péaule,56,0.0
56153,Péaule,56,2017,criminalite,56153,"47.582875033215466, -2.335521462533551",taux pour mille,Péaule,56,0.4793751
56153,Péaule,56,2017,criminalite,56153,"47.582875033215466, -2.335521462533551",taux pour mille,Péaule,56,7.1821903
56153,Péaule,56,2017,criminalite,56153,"47.582875033215466, -2.335521462533551",taux pour mille,Péaule,56,1.9446179
56153,Péaule,56,2017,criminalite,56153,"47.582875033215466, -2.335521462533551",taux pour mille,Péaule,56,0.459489
56153,Péaule,56,2017,criminalite,56153,"47.582875033215466, -2.335521462533551",taux pour mille,Péaule,56,3.3306176
56153,Péaule,56,2017,criminalite,56153,"47.582875033215466, -2.335521462533551",taux pour mille,Péaule,56,1.2612597
56153,Péaule,56,2017,criminalite,56153,"47.582875033215466, -2.335521462533551",taux pour mille,Péaule,56,0.739702
56153,Péaule,56,2017,criminalite,56153,"47.582875033215466, -2.335521462533551",taux pour mille,Péaule,56,0.0087378
56153,Péaule,56,2017,criminalite,56153,"47.582875033215466, -2.335521462533551",taux pour mille,Péaule,56,2.4634638
