CODGEO,LIBGEO,Code département,annee,type,code_de_la_commune,code_com,geo_point,loyer_pr_dit_en_euros_par_m_,nom_com,code_dep
22132,Lohuec,22,2017,carte loyer,132,22132,"48.46218951875436, -3.5269405948992083",5.430648822,Lohuec,22
22132,Lohuec,22,2017,carte loyer,132,22132,"48.46218951875436, -3.5269405948992083",6.140839653,Lohuec,22
22133,Loscouët-sur-Meu,22,2017,carte loyer,133,22133,"48.175775994107525, -2.2510777423542248",5.587855667,Loscouët-sur-Meu,22
22133,Loscouët-sur-Meu,22,2017,carte loyer,133,22133,"48.175775994107525, -2.2510777423542248",6.787694606,Loscouët-sur-Meu,22
22134,Louannec,22,2017,carte loyer,134,22134,"48.78340809955394, -3.4120568265797586",7.328656312,Louannec,22
22134,Louannec,22,2017,carte loyer,134,22134,"48.78340809955394, -3.4120568265797586",7.959488257,Louannec,22
22135,Louargat,22,2017,carte loyer,135,22135,"48.561118148300984, -3.3409028444766324",5.604223569,Louargat,22
22135,Louargat,22,2017,carte loyer,135,22135,"48.561118148300984, -3.3409028444766324",6.140839653,Louargat,22
22136,Loudéac,22,2017,carte loyer,136,22136,"48.17440032876323, -2.750532416873835",6.767486388,Loudéac,22
22136,Loudéac,22,2017,carte loyer,136,22136,"48.17440032876323, -2.750532416873835",8.220955965,Loudéac,22
22137,Maël-Carhaix,22,2017,carte loyer,137,22137,"48.288071874347686, -3.410398312983865",5.800613759,Maël-Carhaix,22
22137,Maël-Carhaix,22,2017,carte loyer,137,22137,"48.288071874347686, -3.410398312983865",7.059937795,Maël-Carhaix,22
22138,Maël-Pestivien,22,2017,carte loyer,138,22138,"48.40376732808839, -3.29029377751837",5.430648822,Maël-Pestivien,22
22138,Maël-Pestivien,22,2017,carte loyer,138,22138,"48.40376732808839, -3.29029377751837",7.059937795,Maël-Pestivien,22
22139,Magoar,22,2017,carte loyer,139,22139,"48.40121375167732, -3.1770985526858846",5.853802853,Magoar,22
22139,Magoar,22,2017,carte loyer,139,22139,"48.40121375167732, -3.1770985526858846",7.059937795,Magoar,22
22140,La Malhoure,22,2017,carte loyer,140,22140,"48.39639125952189, -2.4944073420385817",6.120010919,La Malhoure,22
22140,La Malhoure,22,2017,carte loyer,140,22140,"48.39639125952189, -2.4944073420385817",7.991451151,La Malhoure,22
22141,Mantallot,22,2017,carte loyer,141,22141,"48.71048099353365, -3.29263621851506",6.189313301,Mantallot,22
22141,Mantallot,22,2017,carte loyer,141,22141,"48.71048099353365, -3.29263621851506",7.394885937,Mantallot,22
22143,Matignon,22,2017,carte loyer,143,22143,"48.601615150300745, -2.2901490021441537",6.969784601,Matignon,22
22143,Matignon,22,2017,carte loyer,143,22143,"48.601615150300745, -2.2901490021441537",8.790942138,Matignon,22
22144,La Méaugon,22,2017,carte loyer,144,22144,"48.50442394473271, -2.846723598380565",6.914959383,La Méaugon,22
22144,La Méaugon,22,2017,carte loyer,144,22144,"48.50442394473271, -2.846723598380565",8.186327117,La Méaugon,22
22145,Mégrit,22,2017,carte loyer,145,22145,"48.389733819073925, -2.2674010013311876",5.587855667,Mégrit,22
22145,Mégrit,22,2017,carte loyer,145,22145,"48.389733819073925, -2.2674010013311876",7.991451151,Mégrit,22
22146,Mellionnec,22,2017,carte loyer,146,22146,"48.16847510350928, -3.290144558300456",5.800613759,Mellionnec,22
22146,Mellionnec,22,2017,carte loyer,146,22146,"48.16847510350928, -3.290144558300456",7.595736608,Mellionnec,22
22147,Merdrignac,22,2017,carte loyer,147,22147,"48.193666253812545, -2.3962263250940814",5.314075966,Merdrignac,22
22147,Merdrignac,22,2017,carte loyer,147,22147,"48.193666253812545, -2.3962263250940814",6.986400538,Merdrignac,22
22148,Mérillac,22,2017,carte loyer,148,22148,"48.249932901208375, -2.391016176335452",5.354931921,Mérillac,22
22148,Mérillac,22,2017,carte loyer,148,22148,"48.249932901208375, -2.391016176335452",7.16132059,Mérillac,22
22149,Merléac,22,2017,carte loyer,149,22149,"48.272646029706195, -2.9111878285013244",5.494593044,Merléac,22
22149,Merléac,22,2017,carte loyer,149,22149,"48.272646029706195, -2.9111878285013244",7.595736608,Merléac,22
22150,Le Merzer,22,2017,carte loyer,150,22150,"48.58175740786484, -3.075000469662988",6.405865689,Le Merzer,22
22150,Le Merzer,22,2017,carte loyer,150,22150,"48.58175740786484, -3.075000469662988",8.186327117,Le Merzer,22
22152,Minihy-Tréguier,22,2017,carte loyer,152,22152,"48.7679732173215, -3.259390093495907",6.190358488,Minihy-Tréguier,22
22152,Minihy-Tréguier,22,2017,carte loyer,152,22152,"48.7679732173215, -3.259390093495907",7.959488257,Minihy-Tréguier,22
22153,Moncontour,22,2017,carte loyer,153,22153,"48.35828488139576, -2.633834275073219",5.91736712,Moncontour,22
22153,Moncontour,22,2017,carte loyer,153,22153,"48.35828488139576, -2.633834275073219",7.131912273,Moncontour,22
22155,La Motte,22,2017,carte loyer,155,22155,"48.23134465685796, -2.7051289011505077",6.16138334,La Motte,22
22155,La Motte,22,2017,carte loyer,155,22155,"48.23134465685796, -2.7051289011505077",6.787694606,La Motte,22
22156,Moustéru,22,2017,carte loyer,156,22156,"48.52882253971148, -3.234921403671726",5.990445357,Moustéru,22
22156,Moustéru,22,2017,carte loyer,156,22156,"48.52882253971148, -3.234921403671726",6.140839653,Moustéru,22
22157,Le Moustoir,22,2017,carte loyer,157,22157,"48.273660027370745, -3.491275051198534",6.090214705,Le Moustoir,22
22157,Le Moustoir,22,2017,carte loyer,157,22157,"48.273660027370745, -3.491275051198534",7.044022226,Le Moustoir,22
22158,Guerlédan,22,2017,carte loyer,158,22158,"48.20148379493991, -2.9579644187448335",5.631551681,Guerlédan,22
22158,Guerlédan,22,2017,carte loyer,158,22158,"48.20148379493991, -2.9579644187448335",7.595736608,Guerlédan,22
22160,Noyal,22,2017,carte loyer,160,22160,"48.451111692186544, -2.4637973567577154",6.120010919,Noyal,22
22160,Noyal,22,2017,carte loyer,160,22160,"48.451111692186544, -2.4637973567577154",7.991451151,Noyal,22
22161,Pabu,22,2017,carte loyer,161,22161,"48.582713836218865, -3.1431922194761563",6.055196611,Pabu,22
22161,Pabu,22,2017,carte loyer,161,22161,"48.582713836218865, -3.1431922194761563",7.394885937,Pabu,22
22162,Paimpol,22,2017,carte loyer,162,22162,"48.77341237427662, -3.0547770418859117",7.024444919,Paimpol,22
22162,Paimpol,22,2017,carte loyer,162,22162,"48.77341237427662, -3.0547770418859117",9.515488407,Paimpol,22
22163,Paule,22,2017,carte loyer,163,22163,"48.227634919736666, -3.4609317309280505",5.800613759,Paule,22
22163,Paule,22,2017,carte loyer,163,22163,"48.227634919736666, -3.4609317309280505",7.044022226,Paule,22
22164,Pédernec,22,2017,carte loyer,164,22164,"48.588027198469696, -3.2771017455559184",5.691280985,Pédernec,22
22164,Pédernec,22,2017,carte loyer,164,22164,"48.588027198469696, -3.2771017455559184",6.140839653,Pédernec,22
22165,Penguily,22,2017,carte loyer,165,22165,"48.37127054936064, -2.4942661296116597",6.120010919,Penguily,22
22165,Penguily,22,2017,carte loyer,165,22165,"48.37127054936064, -2.4942661296116597",7.991451151,Penguily,22
22166,Penvénan,22,2017,carte loyer,166,22166,"48.81700826489818, -3.301898392456582",6.190358488,Penvénan,22
22166,Penvénan,22,2017,carte loyer,166,22166,"48.81700826489818, -3.301898392456582",7.959488257,Penvénan,22
22168,Perros-Guirec,22,2017,carte loyer,168,22168,"48.81212816242925, -3.4669735051428145",7.74289782,Perros-Guirec,22
22168,Perros-Guirec,22,2017,carte loyer,168,22168,"48.81212816242925, -3.4669735051428145",9.06586326,Perros-Guirec,22
22169,Peumerit-Quintin,22,2017,carte loyer,169,22169,"48.3633623991001, -3.2850971954653323",5.430648822,Peumerit-Quintin,22
22169,Peumerit-Quintin,22,2017,carte loyer,169,22169,"48.3633623991001, -3.2850971954653323",7.059937795,Peumerit-Quintin,22
22170,Plaine-Haute,22,2017,carte loyer,170,22170,"48.44330686250468, -2.859141354483835",6.37871584,Plaine-Haute,22
22170,Plaine-Haute,22,2017,carte loyer,170,22170,"48.44330686250468, -2.859141354483835",8.432379664,Plaine-Haute,22
22171,Plaintel,22,2017,carte loyer,171,22171,"48.41026620350685, -2.8103473870124343",6.606539218,Plaintel,22
22171,Plaintel,22,2017,carte loyer,171,22171,"48.41026620350685, -2.8103473870124343",8.212671686,Plaintel,22
22172,Plancoët,22,2017,carte loyer,172,22172,"48.514587985964525, -2.2193340279391998",6.545065547,Plancoët,22
22172,Plancoët,22,2017,carte loyer,172,22172,"48.514587985964525, -2.2193340279391998",8.288313104,Plancoët,22
22174,Pléboulle,22,2017,carte loyer,174,22174,"48.59482857983857, -2.3335886850339618",6.969784601,Pléboulle,22
22174,Pléboulle,22,2017,carte loyer,174,22174,"48.59482857983857, -2.3335886850339618",8.549887331,Pléboulle,22
22175,Plédéliac,22,2017,carte loyer,175,22175,"48.468676894060096, -2.3716237728696155",6.120010919,Plédéliac,22
22175,Plédéliac,22,2017,carte loyer,175,22175,"48.468676894060096, -2.3716237728696155",7.991451151,Plédéliac,22
22176,Plédran,22,2017,carte loyer,176,22176,"48.44322179655236, -2.7451057245552435",7.008922604,Plédran,22
22176,Plédran,22,2017,carte loyer,176,22176,"48.44322179655236, -2.7451057245552435",8.844542724,Plédran,22
22177,Pléguien,22,2017,carte loyer,177,22177,"48.63483483497731, -2.9483662165981883",5.990445357,Pléguien,22
22177,Pléguien,22,2017,carte loyer,177,22177,"48.63483483497731, -2.9483662165981883",8.186327117,Pléguien,22
22178,Pléhédel,22,2017,carte loyer,178,22178,"48.69465351088745, -3.0067518941250695",5.990445357,Pléhédel,22
22178,Pléhédel,22,2017,carte loyer,178,22178,"48.69465351088745, -3.0067518941250695",7.959488257,Pléhédel,22
22179,Fréhel,22,2017,carte loyer,179,22179,"48.634580776416946, -2.361912056247098",6.969784601,Fréhel,22
22179,Fréhel,22,2017,carte loyer,179,22179,"48.634580776416946, -2.361912056247098",8.549887331,Fréhel,22
22180,Plélan-le-Petit,22,2017,carte loyer,180,22180,"48.426818874411204, -2.224119382295178",6.687095411,Plélan-le-Petit,22
22180,Plélan-le-Petit,22,2017,carte loyer,180,22180,"48.426818874411204, -2.224119382295178",7.991451151,Plélan-le-Petit,22
22181,Plélauff,22,2017,carte loyer,181,22181,"48.19831050359028, -3.2038041544780835",5.494593044,Plélauff,22
22181,Plélauff,22,2017,carte loyer,181,22181,"48.19831050359028, -3.2038041544780835",7.595736608,Plélauff,22
22182,Plélo,22,2017,carte loyer,182,22182,"48.5540365817355, -2.9276114233388237",6.445639699,Plélo,22
22182,Plélo,22,2017,carte loyer,182,22182,"48.5540365817355, -2.9276114233388237",8.186327117,Plélo,22
22183,Plémet,22,2017,carte loyer,183,22183,"48.17458914462472, -2.5970205727773386",5.497328199,Plémet,22
22183,Plémet,22,2017,carte loyer,183,22183,"48.17458914462472, -2.5970205727773386",7.367100588,Plémet,22
22184,Plémy,22,2017,carte loyer,184,22184,"48.33814970468506, -2.676600308020385",5.644277279,Plémy,22
22184,Plémy,22,2017,carte loyer,184,22184,"48.33814970468506, -2.676600308020385",7.131912273,Plémy,22
22185,Plénée-Jugon,22,2017,carte loyer,185,22185,"48.35568772170431, -2.4152109230019456",5.804570002,Plénée-Jugon,22
22185,Plénée-Jugon,22,2017,carte loyer,185,22185,"48.35568772170431, -2.4152109230019456",6.787694606,Plénée-Jugon,22
22186,Pléneuf-Val-André,22,2017,carte loyer,186,22186,"48.583590024616825, -2.529603874827951",6.969784601,Pléneuf-Val-André,22
22186,Pléneuf-Val-André,22,2017,carte loyer,186,22186,"48.583590024616825, -2.529603874827951",10.09281436,Pléneuf-Val-André,22
22187,Plérin,22,2017,carte loyer,187,22187,"48.54399626161453, -2.769713010180491",7.775403409,Plérin,22
22187,Plérin,22,2017,carte loyer,187,22187,"48.54399626161453, -2.769713010180491",9.654851758,Plérin,22
22188,Plerneuf,22,2017,carte loyer,188,22188,"48.50578538306872, -2.8804807769133474",6.405865689,Plerneuf,22
22188,Plerneuf,22,2017,carte loyer,188,22188,"48.50578538306872, -2.8804807769133474",8.186327117,Plerneuf,22
22189,Plésidy,22,2017,carte loyer,189,22189,"48.441565954939556, -3.126098611824184",5.853802853,Plésidy,22
22189,Plésidy,22,2017,carte loyer,189,22189,"48.441565954939556, -3.126098611824184",6.140839653,Plésidy,22
22190,Pleslin-Trigavou,22,2017,carte loyer,190,22190,"48.52754674850393, -2.071280262807143",6.687095411,Pleslin-Trigavou,22
22190,Pleslin-Trigavou,22,2017,carte loyer,190,22190,"48.52754674850393, -2.071280262807143",7.991451151,Pleslin-Trigavou,22
22193,Plestan,22,2017,carte loyer,193,22193,"48.41468043166207, -2.4413164240059184",6.213869771,Plestan,22
22193,Plestan,22,2017,carte loyer,193,22193,"48.41468043166207, -2.4413164240059184",7.991451151,Plestan,22
22194,Plestin-les-Grèves,22,2017,carte loyer,194,22194,"48.64771211551533, -3.6201791709357827",6.310412402,Plestin-les-Grèves,22
22194,Plestin-les-Grèves,22,2017,carte loyer,194,22194,"48.64771211551533, -3.6201791709357827",8.414124496,Plestin-les-Grèves,22
22195,Pleubian,22,2017,carte loyer,195,22195,"48.842911190343344, -3.134493849898723",6.190358488,Pleubian,22
22195,Pleubian,22,2017,carte loyer,195,22195,"48.842911190343344, -3.134493849898723",7.959488257,Pleubian,22
22196,Pleudaniel,22,2017,carte loyer,196,22196,"48.76196277150734, -3.154469609002931",6.190358488,Pleudaniel,22
22196,Pleudaniel,22,2017,carte loyer,196,22196,"48.76196277150734, -3.154469609002931",7.959488257,Pleudaniel,22
22197,Pleudihen-sur-Rance,22,2017,carte loyer,197,22197,"48.50951544309431, -1.9412624801936378",7.304364461,Pleudihen-sur-Rance,22
22197,Pleudihen-sur-Rance,22,2017,carte loyer,197,22197,"48.50951544309431, -1.9412624801936378",7.522100931,Pleudihen-sur-Rance,22
22198,Pleumeur-Bodou,22,2017,carte loyer,198,22198,"48.78542781504321, -3.518777493190809",7.470816222,Pleumeur-Bodou,22
22198,Pleumeur-Bodou,22,2017,carte loyer,198,22198,"48.78542781504321, -3.518777493190809",7.812942492,Pleumeur-Bodou,22
22199,Pleumeur-Gautier,22,2017,carte loyer,199,22199,"48.800469646874966, -3.151540920684789",6.190358488,Pleumeur-Gautier,22
22199,Pleumeur-Gautier,22,2017,carte loyer,199,22199,"48.800469646874966, -3.151540920684789",7.959488257,Pleumeur-Gautier,22
22200,Pléven,22,2017,carte loyer,200,22200,"48.49128434115146, -2.3211902889547233",6.120010919,Pléven,22
22200,Pléven,22,2017,carte loyer,200,22200,"48.49128434115146, -2.3211902889547233",8.549887331,Pléven,22
22201,Plévenon,22,2017,carte loyer,201,22201,"48.65647836354202, -2.31997098103021",6.969784601,Plévenon,22
22201,Plévenon,22,2017,carte loyer,201,22201,"48.65647836354202, -2.31997098103021",8.549887331,Plévenon,22
22202,Plévin,22,2017,carte loyer,202,22202,"48.2236933611001, -3.516379511444769",5.800613759,Plévin,22
22202,Plévin,22,2017,carte loyer,202,22202,"48.2236933611001, -3.516379511444769",7.059937795,Plévin,22
22203,Plœuc-L'Hermitage,22,2017,carte loyer,203,22203,"48.34074131893954, -2.7952897427258603",5.354931921,Plœuc-L'Hermitage,22
22203,Plœuc-L'Hermitage,22,2017,carte loyer,203,22203,"48.34074131893954, -2.7952897427258603",8.313247669,Plœuc-L'Hermitage,22
22204,Ploëzal,22,2017,carte loyer,204,22204,"48.71683177824035, -3.1808589207836055",6.190358488,Ploëzal,22
22204,Ploëzal,22,2017,carte loyer,204,22204,"48.71683177824035, -3.1808589207836055",7.959488257,Ploëzal,22
22205,Plorec-sur-Arguenon,22,2017,carte loyer,205,22205,"48.46360846668484, -2.3010423354649867",6.969784601,Plorec-sur-Arguenon,22
22205,Plorec-sur-Arguenon,22,2017,carte loyer,205,22205,"48.46360846668484, -2.3010423354649867",8.549887331,Plorec-sur-Arguenon,22
22206,Châtelaudren-Plouagat,22,2017,carte loyer,206,22206,"48.53038727713945, -2.989574473485287",6.83583267,Châtelaudren-Plouagat,22
22206,Châtelaudren-Plouagat,22,2017,carte loyer,206,22206,"48.53038727713945, -2.989574473485287",8.186327117,Châtelaudren-Plouagat,22
22207,Plouaret,22,2017,carte loyer,207,22207,"48.61949008013532, -3.483272137839892",5.794065529,Plouaret,22
22207,Plouaret,22,2017,carte loyer,207,22207,"48.61949008013532, -3.483272137839892",7.813625442,Plouaret,22
22208,Plouasne,22,2017,carte loyer,208,22208,"48.31178706593236, -2.007880383435003",7.024231005,Plouasne,22
22208,Plouasne,22,2017,carte loyer,208,22208,"48.31178706593236, -2.007880383435003",6.787694606,Plouasne,22
22209,Beaussais-sur-Mer,22,2017,carte loyer,209,22209,"48.56046648898241, -2.1365246980572077",7.670217786,Beaussais-sur-Mer,22
22209,Beaussais-sur-Mer,22,2017,carte loyer,209,22209,"48.56046648898241, -2.1365246980572077",9.595489638,Beaussais-sur-Mer,22
22210,Ploubazlanec,22,2017,carte loyer,210,22210,"48.80531646998795, -3.044734163599906",7.570352542,Ploubazlanec,22
22210,Ploubazlanec,22,2017,carte loyer,210,22210,"48.80531646998795, -3.044734163599906",10.67180977,Ploubazlanec,22
22211,Ploubezre,22,2017,carte loyer,211,22211,"48.685540104635514, -3.4484114804534305",6.595222282,Ploubezre,22
22211,Ploubezre,22,2017,carte loyer,211,22211,"48.685540104635514, -3.4484114804534305",8.262488769,Ploubezre,22
22212,Plouëc-du-Trieux,22,2017,carte loyer,212,22212,"48.67218252212366, -3.1875937861160675",6.190358488,Plouëc-du-Trieux,22
22212,Plouëc-du-Trieux,22,2017,carte loyer,212,22212,"48.67218252212366, -3.1875937861160675",7.394885937,Plouëc-du-Trieux,22
22213,Plouër-sur-Rance,22,2017,carte loyer,213,22213,"48.525076993155004, -2.0064772868034786",8.204075359,Plouër-sur-Rance,22
22213,Plouër-sur-Rance,22,2017,carte loyer,213,22213,"48.525076993155004, -2.0064772868034786",7.991451151,Plouër-sur-Rance,22
22214,Plouézec,22,2017,carte loyer,214,22214,"48.73857830623221, -2.9792489742525143",7.570352542,Plouézec,22
22214,Plouézec,22,2017,carte loyer,214,22214,"48.73857830623221, -2.9792489742525143",7.959488257,Plouézec,22
22215,Ploufragan,22,2017,carte loyer,215,22215,"48.487289095102696, -2.8081004181194076",7.08256286,Ploufragan,22
22215,Ploufragan,22,2017,carte loyer,215,22215,"48.487289095102696, -2.8081004181194076",8.816907405,Ploufragan,22
22216,Plougonver,22,2017,carte loyer,216,22216,"48.4850234183266, -3.3748184940250456",5.103315445,Plougonver,22
22216,Plougonver,22,2017,carte loyer,216,22216,"48.4850234183266, -3.3748184940250456",6.140839653,Plougonver,22
22217,Plougras,22,2017,carte loyer,217,22217,"48.496580804818194, -3.5645663818142",5.430648822,Plougras,22
22217,Plougras,22,2017,carte loyer,217,22217,"48.496580804818194, -3.5645663818142",6.140839653,Plougras,22
22218,Plougrescant,22,2017,carte loyer,218,22218,"48.83997977804071, -3.239732572991491",6.190358488,Plougrescant,22
22218,Plougrescant,22,2017,carte loyer,218,22218,"48.83997977804071, -3.239732572991491",7.959488257,Plougrescant,22
22219,Plouguenast-Langast,22,2017,carte loyer,219,22219,"48.27977801969337, -2.6900266392636634",5.354931921,Plouguenast-Langast,22
22219,Plouguenast-Langast,22,2017,carte loyer,219,22219,"48.27977801969337, -2.6900266392636634",6.787694606,Plouguenast-Langast,22
22220,Plouguernével,22,2017,carte loyer,220,22220,"48.23416976040906, -3.2473071374026845",5.103315445,Plouguernével,22
22220,Plouguernével,22,2017,carte loyer,220,22220,"48.23416976040906, -3.2473071374026845",7.059937795,Plouguernével,22
22221,Plouguiel,22,2017,carte loyer,221,22221,"48.804943058278226, -3.2446560431653406",6.190358488,Plouguiel,22
22221,Plouguiel,22,2017,carte loyer,221,22221,"48.804943058278226, -3.2446560431653406",7.959488257,Plouguiel,22
22222,Plouha,22,2017,carte loyer,222,22222,"48.68202883059129, -2.931517174565538",7.570352542,Plouha,22
22222,Plouha,22,2017,carte loyer,222,22222,"48.68202883059129, -2.931517174565538",8.82119321,Plouha,22
22223,Plouisy,22,2017,carte loyer,223,22223,"48.58399154200864, -3.191244686218797",6.438472232,Plouisy,22
22223,Plouisy,22,2017,carte loyer,223,22223,"48.58399154200864, -3.191244686218797",6.140839653,Plouisy,22
