LIBGEO;CODGEO;filiere;energie_type;production_mwh;puissances_kw;Code département;Code de la commune
Châteaulin;29026;Solaire PV;Electricité;387.0;368.0;29;026
Châteaulin;29026;Solaire thermique;Chaleur;44.0;60.0;29;026
Châteauneuf-du-Faou;29027;Bois énergie chaufferies;Chaleur;36.0;55.0;29;027
Châteauneuf-du-Faou;29027;Bois énergie domestique;Chaleur;7187.0;8515.0;29;027
Châteauneuf-du-Faou;29027;Hydroélectricité;Electricité;0.0;0.0;29;027
Châteauneuf-du-Faou;29027;PAC (aérothermie et géothermie);Chaleur;1493.0;1899.0;29;027
Châteauneuf-du-Faou;29027;Solaire PV;Electricité;279.0;296.0;29;027
Châteauneuf-du-Faou;29027;Solaire thermique;Chaleur;47.0;70.0;29;027
Cléden-Cap-Sizun;29028;Bois énergie domestique;Chaleur;2341.0;2773.0;29;028
Cléden-Cap-Sizun;29028;Hydroélectricité;Electricité;0.0;0.0;29;028
Cléden-Cap-Sizun;29028;Méthanisation;Chaleur;0.0;0.0;29;028
Cléden-Cap-Sizun;29028;Méthanisation;Electricité;0.0;0.0;29;028
Cléden-Cap-Sizun;29028;PAC (aérothermie et géothermie);Chaleur;644.0;819.0;29;028
Cléden-Cap-Sizun;29028;Solaire thermique;Chaleur;20.0;30.0;29;028
Cléden-Poher;29029;Bois énergie domestique;Chaleur;2503.0;2966.0;29;029
Cléden-Poher;29029;Hydroélectricité;Electricité;0.0;0.0;29;029
Cléden-Poher;29029;PAC (aérothermie et géothermie);Chaleur;521.0;662.0;29;029
Cléden-Poher;29029;Solaire PV;Electricité;53.0;90.0;29;029
Cléden-Poher;29029;Solaire thermique;Chaleur;16.0;20.0;29;029
Cléder;29030;Bois énergie chaufferies;Chaleur;31497.0;10850.0;29;030
Cléder;29030;Bois énergie domestique;Chaleur;8239.0;9761.0;29;030
Cléder;29030;Fossile;Chaleur;39134.0;18329.0;29;030
Cléder;29030;Fossile;Electricité;34788.0;16292.0;29;030
Cléder;29030;Hydroélectricité;Electricité;0.0;0.0;29;030
Cléder;29030;PAC (aérothermie et géothermie);Chaleur;1971.0;2507.0;29;030
Cléder;29030;Solaire PV;Electricité;733.0;721.0;29;030
Cléder;29030;Solaire thermique;Chaleur;62.0;90.0;29;030
Clohars-Carnoët;29031;Bois énergie chaufferies;Chaleur;0.0;0.0;29;031
Clohars-Carnoët;29031;Bois énergie domestique;Chaleur;10009.0;11858.0;29;031
Clohars-Carnoët;29031;Hydroélectricité;Electricité;0.0;0.0;29;031
Clohars-Carnoët;29031;PAC (aérothermie et géothermie);Chaleur;2761.0;3512.0;29;031
Clohars-Carnoët;29031;Solaire PV;Electricité;50.0;57.0;29;031
Clohars-Carnoët;29031;Solaire thermique;Chaleur;86.0;120.0;29;031
Clohars-Fouesnant;29032;Bois énergie domestique;Chaleur;2861.0;3389.0;29;032
Clohars-Fouesnant;29032;Hydroélectricité;Electricité;0.0;0.0;29;032
Clohars-Fouesnant;29032;PAC (aérothermie et géothermie);Chaleur;818.0;1041.0;29;032
Clohars-Fouesnant;29032;Solaire PV;Electricité;23.0;36.0;29;032
Clohars-Fouesnant;29032;Solaire thermique;Chaleur;26.0;40.0;29;032
Le Cloître-Pleyben;29033;Bois énergie domestique;Chaleur;1187.0;1407.0;29;033
Le Cloître-Pleyben;29033;Hydroélectricité;Electricité;0.0;0.0;29;033
Le Cloître-Pleyben;29033;PAC (aérothermie et géothermie);Chaleur;267.0;340.0;29;033
Le Cloître-Pleyben;29033;Solaire thermique;Chaleur;8.0;10.0;29;033
Le Cloître-Saint-Thégonnec;29034;Bois énergie domestique;Chaleur;1156.0;1370.0;29;034
Le Cloître-Saint-Thégonnec;29034;Hydroélectricité;Electricité;0.0;0.0;29;034
Le Cloître-Saint-Thégonnec;29034;PAC (aérothermie et géothermie);Chaleur;291.0;371.0;29;034
Le Cloître-Saint-Thégonnec;29034;Solaire thermique;Chaleur;9.0;10.0;29;034
Coat-Méal;29035;Bois énergie domestique;Chaleur;1664.0;1971.0;29;035
Coat-Méal;29035;Hydroélectricité;Electricité;0.0;0.0;29;035
Coat-Méal;29035;PAC (aérothermie et géothermie);Chaleur;335.0;426.0;29;035
Coat-Méal;29035;Solaire PV;Electricité;109.0;98.0;29;035
Coat-Méal;29035;Solaire thermique;Chaleur;11.0;10.0;29;035
Collorec;29036;Bois énergie domestique;Chaleur;1502.0;1779.0;29;036
Collorec;29036;Éolien terrestre;Electricité;12776.0;8000.0;29;036
Collorec;29036;Hydroélectricité;Electricité;0.0;0.0;29;036
Collorec;29036;PAC (aérothermie et géothermie);Chaleur;376.0;478.0;29;036
Collorec;29036;Solaire thermique;Chaleur;12.0;20.0;29;036
Combrit;29037;Bois énergie domestique;Chaleur;8056.0;9545.0;29;037
Combrit;29037;Hydroélectricité;Electricité;0.0;0.0;29;037
Combrit;29037;PAC (aérothermie et géothermie);Chaleur;2263.0;2878.0;29;037
Combrit;29037;Solaire PV;Electricité;34.0;38.0;29;037
Combrit;29037;Solaire thermique;Chaleur;71.0;100.0;29;037
Commana;29038;Bois énergie chaufferies;Chaleur;0.0;0.0;29;038
Commana;29038;Bois énergie domestique;Chaleur;2183.0;2587.0;29;038
Commana;29038;Hydroélectricité;Electricité;0.0;0.0;29;038
Commana;29038;Méthanisation;Biométhane;0.0;0.0;29;038
Commana;29038;PAC (aérothermie et géothermie);Chaleur;520.0;662.0;29;038
Commana;29038;Solaire PV;Electricité;802.0;795.0;29;038
Commana;29038;Solaire thermique;Chaleur;16.0;20.0;29;038
Concarneau;29039;Bois énergie chaufferies;Chaleur;4963.0;1600.0;29;039
Concarneau;29039;Bois énergie domestique;Chaleur;21794.0;25821.0;29;039
Concarneau;29039;Hydroélectricité;Electricité;0.0;0.0;29;039
Concarneau;29039;PAC (aérothermie et géothermie);Chaleur;6447.0;8200.0;29;039
Concarneau;29039;Solaire PV;Electricité;252.0;524.0;29;039
Concarneau;29039;Solaire thermique;Chaleur;201.0;280.0;29;039
Concarneau;29039;Uiom;Chaleur;32531.0;16740.0;29;039
Concarneau;29039;Uiom;Electricité;10998.0;2900.0;29;039
Le Conquet;29040;Bois énergie domestique;Chaleur;4820.0;5711.0;29;040
Le Conquet;29040;Hydroélectricité;Electricité;0.0;0.0;29;040
Le Conquet;29040;PAC (aérothermie et géothermie);Chaleur;1249.0;1588.0;29;040
Le Conquet;29040;Solaire thermique;Chaleur;39.0;50.0;29;040
Coray;29041;Bois énergie domestique;Chaleur;3286.0;3894.0;29;041
Coray;29041;Hydroélectricité;Electricité;0.0;0.0;29;041
Coray;29041;PAC (aérothermie et géothermie);Chaleur;733.0;932.0;29;041
Coray;29041;Solaire PV;Electricité;60.0;76.0;29;041
Coray;29041;Solaire thermique;Chaleur;23.0;30.0;29;041
Crozon;29042;Bois énergie chaufferies;Chaleur;1229.0;470.0;29;042
Crozon;29042;Bois énergie domestique;Chaleur;16146.0;19129.0;29;042
Crozon;29042;Fossile;Chaleur;0.0;0.0;29;042
Crozon;29042;Fossile;Electricité;0.0;8700.0;29;042
Crozon;29042;Hydroélectricité;Electricité;0.0;0.0;29;042
Crozon;29042;PAC (aérothermie et géothermie);Chaleur;4591.0;5838.0;29;042
Crozon;29042;Solaire PV;Electricité;212.0;247.0;29;042
Crozon;29042;Solaire thermique;Chaleur;143.0;200.0;29;042
Daoulas;29043;Bois énergie chaufferies;Chaleur;98.0;150.0;29;043
Daoulas;29043;Bois énergie domestique;Chaleur;2981.0;3532.0;29;043
Daoulas;29043;Hydroélectricité;Electricité;0.0;0.0;29;043
Daoulas;29043;PAC (aérothermie et géothermie);Chaleur;625.0;795.0;29;043
Daoulas;29043;Solaire PV;Electricité;37.0;40.0;29;043
Daoulas;29043;Solaire thermique;Chaleur;20.0;30.0;29;043
Dinéault;29044;Bois énergie chaufferies;Chaleur;91.0;50.0;29;044
Dinéault;29044;Bois énergie domestique;Chaleur;2832.0;3355.0;29;044
Dinéault;29044;Éolien terrestre;Electricité;603.0;1200.0;29;044
Dinéault;29044;Hydroélectricité;Electricité;0.0;0.0;29;044
Dinéault;29044;PAC (aérothermie et géothermie);Chaleur;608.0;773.0;29;044
Dinéault;29044;Solaire thermique;Chaleur;19.0;30.0;29;044
Dirinon;29045;Bois énergie chaufferies;Chaleur;162.0;110.0;29;045
Dirinon;29045;Bois énergie domestique;Chaleur;3522.0;4172.0;29;045
Dirinon;29045;Éolien terrestre;Electricité;1580.0;1700.0;29;045
Dirinon;29045;Fossile;Chaleur;0.0;0.0;29;045
Dirinon;29045;Fossile;Electricité;13816.0;184000.0;29;045
Dirinon;29045;Hydroélectricité;Electricité;0.0;0.0;29;045
Dirinon;29045;PAC (aérothermie et géothermie);Chaleur;753.0;958.0;29;045
Dirinon;29045;Solaire PV;Electricité;565.0;564.0;29;045
Dirinon;29045;Solaire thermique;Chaleur;24.0;30.0;29;045
Douarnenez;29046;Bois énergie chaufferies;Chaleur;0.0;0.0;29;046
Douarnenez;29046;Bois énergie domestique;Chaleur;15965.0;18915.0;29;046
Douarnenez;29046;Hydroélectricité;Electricité;0.0;0.0;29;046
Douarnenez;29046;PAC (aérothermie et géothermie);Chaleur;4885.0;6213.0;29;046
Douarnenez;29046;Solaire PV;Electricité;204.0;197.0;29;046
Douarnenez;29046;Solaire thermique;Chaleur;153.0;210.0;29;046
Le Drennec;29047;Bois énergie domestique;Chaleur;2912.0;3450.0;29;047
Le Drennec;29047;Hydroélectricité;Electricité;0.0;0.0;29;047
Le Drennec;29047;Méthanisation;Biométhane;0.0;0.0;29;047
Le Drennec;29047;PAC (aérothermie et géothermie);Chaleur;590.0;751.0;29;047
Le Drennec;29047;Solaire PV;Electricité;62.0;69.0;29;047
Le Drennec;29047;Solaire thermique;Chaleur;18.0;30.0;29;047
Edern;29048;Bois énergie chaufferies;Chaleur;32.0;55.0;29;048
Edern;29048;Bois énergie domestique;Chaleur;3599.0;4264.0;29;048
Edern;29048;Hydroélectricité;Electricité;0.0;0.0;29;048
Edern;29048;PAC (aérothermie et géothermie);Chaleur;756.0;962.0;29;048
Edern;29048;Solaire PV;Electricité;380.0;311.0;29;048
Edern;29048;Solaire thermique;Chaleur;24.0;30.0;29;048
Elliant;29049;Bois énergie domestique;Chaleur;5558.0;6585.0;29;049
Elliant;29049;Hydroélectricité;Electricité;0.0;0.0;29;049
Elliant;29049;PAC (aérothermie et géothermie);Chaleur;1226.0;1559.0;29;049
Elliant;29049;Solaire PV;Electricité;105.0;97.0;29;049
Elliant;29049;Solaire thermique;Chaleur;38.0;50.0;29;049
Ergué-Gabéric;29051;Bois énergie domestique;Chaleur;13005.0;15407.0;29;051
Ergué-Gabéric;29051;Éolien terrestre;Electricité;45.0;30.0;29;051
Ergué-Gabéric;29051;Hydroélectricité;Electricité;0.0;0.0;29;051
Ergué-Gabéric;29051;PAC (aérothermie et géothermie);Chaleur;2604.0;3311.0;29;051
Ergué-Gabéric;29051;Solaire PV;Electricité;232.0;227.0;29;051
Ergué-Gabéric;29051;Solaire thermique;Chaleur;81.0;110.0;29;051
Le Faou;29053;Bois énergie chaufferies;Chaleur;920.0;225.0;29;053
Le Faou;29053;Bois énergie domestique;Chaleur;2890.0;3423.0;29;053
Le Faou;29053;Hydroélectricité;Electricité;0.0;0.0;29;053
Le Faou;29053;PAC (aérothermie et géothermie);Chaleur;682.0;867.0;29;053
Le Faou;29053;Solaire thermique;Chaleur;21.0;30.0;29;053
La Feuillée;29054;Bois énergie domestique;Chaleur;1549.0;1835.0;29;054
La Feuillée;29054;Hydroélectricité;Electricité;0.0;0.0;29;054
La Feuillée;29054;PAC (aérothermie et géothermie);Chaleur;409.0;520.0;29;054
La Feuillée;29054;Solaire thermique;Chaleur;13.0;20.0;29;054
Le Folgoët;29055;Bois énergie domestique;Chaleur;4437.0;5257.0;29;055
Le Folgoët;29055;Hydroélectricité;Electricité;0.0;0.0;29;055
Le Folgoët;29055;PAC (aérothermie et géothermie);Chaleur;1108.0;1410.0;29;055
Le Folgoët;29055;Solaire PV;Electricité;75.0;67.0;29;055
Le Folgoët;29055;Solaire thermique;Chaleur;35.0;50.0;29;055
La Forest-Landerneau;29056;Bois énergie domestique;Chaleur;3099.0;3672.0;29;056
La Forest-Landerneau;29056;Hydroélectricité;Electricité;0.0;0.0;29;056
La Forest-Landerneau;29056;PAC (aérothermie et géothermie);Chaleur;630.0;801.0;29;056
La Forest-Landerneau;29056;Solaire PV;Electricité;42.0;46.0;29;056
La Forest-Landerneau;29056;Solaire thermique;Chaleur;20.0;30.0;29;056
La Forêt-Fouesnant;29057;Bois énergie domestique;Chaleur;6117.0;7247.0;29;057
La Forêt-Fouesnant;29057;Hydroélectricité;Electricité;0.0;0.0;29;057
La Forêt-Fouesnant;29057;PAC (aérothermie et géothermie);Chaleur;1642.0;2089.0;29;057
La Forêt-Fouesnant;29057;Solaire thermique;Chaleur;51.0;70.0;29;057
Fouesnant;29058;Bois énergie domestique;Chaleur;14405.0;17066.0;29;058
Fouesnant;29058;Éolien terrestre;Electricité;15.0;10.0;29;058
Fouesnant;29058;Hydroélectricité;Electricité;0.0;0.0;29;058
Fouesnant;29058;PAC (aérothermie et géothermie);Chaleur;4882.0;6209.0;29;058
Fouesnant;29058;Solaire PV;Electricité;207.0;209.0;29;058
Fouesnant;29058;Solaire thermique;Chaleur;153.0;210.0;29;058
Garlan;29059;Bois énergie chaufferies;Chaleur;253.0;300.0;29;059
Garlan;29059;Bois énergie domestique;Chaleur;1718.0;2036.0;29;059
Garlan;29059;Hydroélectricité;Electricité;0.0;0.0;29;059
Garlan;29059;PAC (aérothermie et géothermie);Chaleur;372.0;473.0;29;059
Garlan;29059;Solaire PV;Electricité;39.0;43.0;29;059
Garlan;29059;Solaire thermique;Chaleur;12.0;20.0;29;059
Gouesnach;29060;Bois énergie domestique;Chaleur;4066.0;4817.0;29;060
Gouesnach;29060;Hydroélectricité;Electricité;0.0;0.0;29;060
Gouesnach;29060;PAC (aérothermie et géothermie);Chaleur;1117.0;1420.0;29;060
Gouesnach;29060;Solaire thermique;Chaleur;35.0;50.0;29;060
Gouesnou;29061;Bois énergie domestique;Chaleur;7373.0;8735.0;29;061
Gouesnou;29061;Fossile;Chaleur;28088.0;16702.0;29;061
Gouesnou;29061;Fossile;Electricité;24968.0;14846.0;29;061
Gouesnou;29061;Hydroélectricité;Electricité;0.0;0.0;29;061
Gouesnou;29061;PAC (aérothermie et géothermie);Chaleur;1823.0;2318.0;29;061
Gouesnou;29061;Solaire PV;Electricité;208.0;194.0;29;061
Gouesnou;29061;Solaire thermique;Chaleur;57.0;80.0;29;061
Gouézec;29062;Bois énergie chaufferies;Chaleur;0.0;0.0;29;062
Gouézec;29062;Bois énergie domestique;Chaleur;2017.0;2390.0;29;062
Gouézec;29062;Hydroélectricité;Electricité;0.0;0.0;29;062
Gouézec;29062;PAC (aérothermie et géothermie);Chaleur;486.0;618.0;29;062
Gouézec;29062;Solaire PV;Electricité;297.0;259.0;29;062
Gouézec;29062;Solaire thermique;Chaleur;15.0;20.0;29;062
Goulien;29063;Bois énergie domestique;Chaleur;1040.0;1232.0;29;063
Goulien;29063;Éolien terrestre;Electricité;0.0;6000.0;29;063
Goulien;29063;Hydroélectricité;Electricité;0.0;0.0;29;063
Goulien;29063;PAC (aérothermie et géothermie);Chaleur;248.0;315.0;29;063
Goulien;29063;Solaire thermique;Chaleur;8.0;10.0;29;063
Goulven;29064;Bois énergie domestique;Chaleur;950.0;1125.0;29;064
Goulven;29064;Hydroélectricité;Electricité;0.0;0.0;29;064
Goulven;29064;PAC (aérothermie et géothermie);Chaleur;206.0;262.0;29;064
Goulven;29064;Solaire thermique;Chaleur;6.0;10.0;29;064
Gourlizon;29065;Bois énergie domestique;Chaleur;1582.0;1874.0;29;065
Gourlizon;29065;Hydroélectricité;Electricité;0.0;0.0;29;065
Gourlizon;29065;PAC (aérothermie et géothermie);Chaleur;342.0;436.0;29;065
Gourlizon;29065;Solaire PV;Electricité;161.0;154.0;29;065
Gourlizon;29065;Solaire thermique;Chaleur;11.0;10.0;29;065
Guengat;29066;Bois énergie domestique;Chaleur;3038.0;3599.0;29;066
Guengat;29066;Hydroélectricité;Electricité;0.0;0.0;29;066
Guengat;29066;PAC (aérothermie et géothermie);Chaleur;630.0;802.0;29;066
Guengat;29066;Solaire PV;Electricité;270.0;226.0;29;066
Guengat;29066;Solaire thermique;Chaleur;20.0;30.0;29;066
Guerlesquin;29067;Bois énergie domestique;Chaleur;2764.0;3275.0;29;067
Guerlesquin;29067;Éolien terrestre;Electricité;0.0;0.0;29;067
Guerlesquin;29067;Hydroélectricité;Electricité;0.0;0.0;29;067
Guerlesquin;29067;PAC (aérothermie et géothermie);Chaleur;580.0;737.0;29;067
Guerlesquin;29067;Solaire thermique;Chaleur;18.0;30.0;29;067
Guiclan;29068;Bois énergie chaufferies;Chaleur;1156.0;460.0;29;068
Guiclan;29068;Bois énergie domestique;Chaleur;4503.0;5335.0;29;068
Guiclan;29068;Hydroélectricité;Electricité;0.0;0.0;29;068
Guiclan;29068;Méthanisation;Chaleur;0.0;0.0;29;068
Guiclan;29068;Méthanisation;Electricité;0.0;0.0;29;068
Guiclan;29068;PAC (aérothermie et géothermie);Chaleur;871.0;1108.0;29;068
Guiclan;29068;Solaire PV;Electricité;395.0;360.0;29;068
Guiclan;29068;Solaire thermique;Chaleur;27.0;40.0;29;068
Guilers;29069;Bois énergie chaufferies;Chaleur;0.0;0.0;29;069
Guilers;29069;Bois énergie domestique;Chaleur;9359.0;11088.0;29;069
Guilers;29069;Fossile;Chaleur;14397.0;6698.0;29;069
Guilers;29069;Fossile;Electricité;12797.0;5953.0;29;069
Guilers;29069;Hydroélectricité;Electricité;0.0;0.0;29;069
Guilers;29069;Méthanisation;Biométhane;0.0;0.0;29;069
Guilers;29069;PAC (aérothermie et géothermie);Chaleur;2301.0;2926.0;29;069
Guilers;29069;Solaire PV;Electricité;123.0;125.0;29;069
Guilers;29069;Solaire thermique;Chaleur;72.0;100.0;29;069
Guiler-sur-Goyen;29070;Bois énergie domestique;Chaleur;962.0;1140.0;29;070
Guiler-sur-Goyen;29070;Éolien terrestre;Electricité;4382.0;3000.0;29;070
Guiler-sur-Goyen;29070;Hydroélectricité;Electricité;0.0;0.0;29;070
Guiler-sur-Goyen;29070;PAC (aérothermie et géothermie);Chaleur;207.0;264.0;29;070
Guiler-sur-Goyen;29070;Solaire PV;Electricité;115.0;99.0;29;070
Guiler-sur-Goyen;29070;Solaire thermique;Chaleur;7.0;10.0;29;070
Guilligomarc'h;29071;Bois énergie chaufferies;Chaleur;43.0;40.0;29;071
Guilligomarc'h;29071;Bois énergie domestique;Chaleur;1514.0;1794.0;29;071
Guilligomarc'h;29071;Hydroélectricité;Electricité;0.0;0.0;29;071
Guilligomarc'h;29071;PAC (aérothermie et géothermie);Chaleur;318.0;404.0;29;071
Guilligomarc'h;29071;Solaire thermique;Chaleur;10.0;10.0;29;071
Guilvinec;29072;Bois énergie domestique;Chaleur;4691.0;5558.0;29;072
Guilvinec;29072;Hydroélectricité;Electricité;0.0;0.0;29;072
Guilvinec;29072;PAC (aérothermie et géothermie);Chaleur;1755.0;2232.0;29;072
Guilvinec;29072;Solaire PV;Electricité;90.0;68.0;29;072
Guilvinec;29072;Solaire thermique;Chaleur;55.0;80.0;29;072
Guimaëc;29073;Bois énergie chaufferies;Chaleur;7763.0;3500.0;29;073
Guimaëc;29073;Bois énergie domestique;Chaleur;2231.0;2643.0;29;073
Guimaëc;29073;Hydroélectricité;Electricité;0.0;0.0;29;073
Guimaëc;29073;PAC (aérothermie et géothermie);Chaleur;541.0;688.0;29;073
Guimaëc;29073;Solaire thermique;Chaleur;17.0;20.0;29;073
Guimiliau;29074;Bois énergie domestique;Chaleur;1897.0;2248.0;29;074
Guimiliau;29074;Hydroélectricité;Electricité;0.0;0.0;29;074
Guimiliau;29074;PAC (aérothermie et géothermie);Chaleur;378.0;481.0;29;074
Guimiliau;29074;Solaire PV;Electricité;110.0;95.0;29;074
Guimiliau;29074;Solaire thermique;Chaleur;12.0;20.0;29;074
Guipavas;29075;Bois énergie chaufferies;Chaleur;3877.0;14850.0;29;075
Guipavas;29075;Bois énergie chaufferies;Electricité;1503.0;5000.0;29;075
Guipavas;29075;Bois énergie domestique;Chaleur;17278.0;20471.0;29;075
Guipavas;29075;Fossile;Chaleur;24186.0;34045.0;29;075
Guipavas;29075;Fossile;Electricité;21642.0;38263.0;29;075
Guipavas;29075;Hydroélectricité;Electricité;0.0;0.0;29;075
Guipavas;29075;PAC (aérothermie et géothermie);Chaleur;4237.0;5389.0;29;075
Guipavas;29075;Solaire PV;Electricité;476.0;958.0;29;075
Guipavas;29075;Solaire thermique;Chaleur;132.0;190.0;29;075
Milizac-Guipronvel;29076;Bois énergie domestique;Chaleur;6707.0;7946.0;29;076
Milizac-Guipronvel;29076;Fossile;Chaleur;55771.0;21742.0;29;076
Milizac-Guipronvel;29076;Fossile;Electricité;49575.0;19327.0;29;076
Milizac-Guipronvel;29076;Hydroélectricité;Electricité;0.0;0.0;29;076
Milizac-Guipronvel;29076;Méthanisation;Chaleur;0.0;0.0;29;076
Milizac-Guipronvel;29076;Méthanisation;Electricité;0.0;0.0;29;076
Milizac-Guipronvel;29076;PAC (aérothermie et géothermie);Chaleur;1320.0;1679.0;29;076
Milizac-Guipronvel;29076;Solaire PV;Electricité;600.0;583.0;29;076
Milizac-Guipronvel;29076;Solaire thermique;Chaleur;41.0;60.0;29;076
Guissény;29077;Bois énergie chaufferies;Chaleur;32.0;60.0;29;077
Guissény;29077;Bois énergie domestique;Chaleur;4036.0;4782.0;29;077
Guissény;29077;Fossile;Chaleur;1756.0;2188.0;29;077
Guissény;29077;Fossile;Electricité;1561.0;1945.0;29;077
Guissény;29077;Hydroélectricité;Electricité;0.0;0.0;29;077
Guissény;29077;PAC (aérothermie et géothermie);Chaleur;1072.0;1363.0;29;077
Guissény;29077;Solaire PV;Electricité;275.0;269.0;29;077
Guissény;29077;Solaire thermique;Chaleur;34.0;50.0;29;077
Hanvec;29078;Bois énergie chaufferies;Chaleur;0.0;0.0;29;078
Hanvec;29078;Bois énergie domestique;Chaleur;3503.0;4151.0;29;078
Hanvec;29078;Hydroélectricité;Electricité;0.0;0.0;29;078
Hanvec;29078;PAC (aérothermie et géothermie);Chaleur;818.0;1040.0;29;078
Hanvec;29078;Solaire PV;Electricité;232.0;236.0;29;078
Hanvec;29078;Solaire thermique;Chaleur;26.0;40.0;29;078
Henvic;29079;Bois énergie domestique;Chaleur;2448.0;2900.0;29;079
Henvic;29079;Fossile;Chaleur;4926.0;3040.0;29;079
Henvic;29079;Fossile;Electricité;4379.0;2702.0;29;079
Henvic;29079;Hydroélectricité;Electricité;0.0;0.0;29;079
Henvic;29079;Méthanisation;Chaleur;280.0;40.0;29;079
Henvic;29079;PAC (aérothermie et géothermie);Chaleur;562.0;714.0;29;079
Henvic;29079;Solaire PV;Electricité;87.0;69.0;29;079
Henvic;29079;Solaire thermique;Chaleur;18.0;20.0;29;079
Hôpital-Camfrout;29080;Bois énergie domestique;Chaleur;4057.0;4807.0;29;080
Hôpital-Camfrout;29080;Hydroélectricité;Electricité;0.0;0.0;29;080
Hôpital-Camfrout;29080;PAC (aérothermie et géothermie);Chaleur;941.0;1197.0;29;080
Hôpital-Camfrout;29080;Solaire thermique;Chaleur;29.0;40.0;29;080
Huelgoat;29081;Bois énergie domestique;Chaleur;2974.0;3523.0;29;081
Huelgoat;29081;Hydroélectricité;Electricité;1594.0;400.0;29;081
Huelgoat;29081;PAC (aérothermie et géothermie);Chaleur;782.0;995.0;29;081
Huelgoat;29081;Solaire thermique;Chaleur;24.0;30.0;29;081
Île-de-Batz;29082;Bois énergie domestique;Chaleur;1519.0;1800.0;29;082
Île-de-Batz;29082;Hydroélectricité;Electricité;0.0;0.0;29;082
