CODGEO,LIBGEO,Code département,annee,type,code_com,geo_point,typemetric,nom_com,code_dep,valeur
22248,Pommerit-le-Vicomte,22,2024,criminalite,22248,"48.61825542744474, -3.102895321623121",taux pour mille,Pommerit-le-Vicomte,22,0.3339327
22248,Pommerit-le-Vicomte,22,2024,criminalite,22248,"48.61825542744474, -3.102895321623121",taux pour mille,Pommerit-le-Vicomte,22,5.7373325
22248,Pommerit-le-Vicomte,22,2024,criminalite,22248,"48.61825542744474, -3.102895321623121",taux pour mille,Pommerit-le-Vicomte,22,2.4012189
22248,Pommerit-le-Vicomte,22,2024,criminalite,22248,"48.61825542744474, -3.102895321623121",taux pour mille,Pommerit-le-Vicomte,22,0.4645259
22248,Pommerit-le-Vicomte,22,2024,criminalite,22248,"48.61825542744474, -3.102895321623121",taux pour mille,Pommerit-le-Vicomte,22,5.434076
22248,Pommerit-le-Vicomte,22,2024,criminalite,22248,"48.61825542744474, -3.102895321623121",taux pour mille,Pommerit-le-Vicomte,22,0.9512555
22248,Pommerit-le-Vicomte,22,2024,criminalite,22248,"48.61825542744474, -3.102895321623121",taux pour mille,Pommerit-le-Vicomte,22,1.7964588
22248,Pommerit-le-Vicomte,22,2024,criminalite,22248,"48.61825542744474, -3.102895321623121",taux pour mille,Pommerit-le-Vicomte,22,0.0084725
22248,Pommerit-le-Vicomte,22,2024,criminalite,22248,"48.61825542744474, -3.102895321623121",taux pour mille,Pommerit-le-Vicomte,22,3.9291876
22248,Pommerit-le-Vicomte,22,2024,criminalite,22248,"48.61825542744474, -3.102895321623121",taux pour mille,Pommerit-le-Vicomte,22,1.3976677
22248,Pommerit-le-Vicomte,22,2024,criminalite,22248,"48.61825542744474, -3.102895321623121",taux pour mille,Pommerit-le-Vicomte,22,2.1087721
22248,Pommerit-le-Vicomte,22,2024,criminalite,22248,"48.61825542744474, -3.102895321623121",taux pour mille,Pommerit-le-Vicomte,22,0.0368115
22249,Pont-Melvez,22,2024,criminalite,22249,"48.47431751653194, -3.284976469260663",taux pour mille,Pont-Melvez,22,2.3530134
22249,Pont-Melvez,22,2024,criminalite,22249,"48.47431751653194, -3.284976469260663",taux pour mille,Pont-Melvez,22,1.5761742
22249,Pont-Melvez,22,2024,criminalite,22249,"48.47431751653194, -3.284976469260663",taux pour mille,Pont-Melvez,22,4.5598125
22249,Pont-Melvez,22,2024,criminalite,22249,"48.47431751653194, -3.284976469260663",taux pour mille,Pont-Melvez,22,0.0520035
22249,Pont-Melvez,22,2024,criminalite,22249,"48.47431751653194, -3.284976469260663",taux pour mille,Pont-Melvez,22,6.9182215
22249,Pont-Melvez,22,2024,criminalite,22249,"48.47431751653194, -3.284976469260663",taux pour mille,Pont-Melvez,22,1.3474171
22249,Pont-Melvez,22,2024,criminalite,22249,"48.47431751653194, -3.284976469260663",taux pour mille,Pont-Melvez,22,0.3339327
22249,Pont-Melvez,22,2024,criminalite,22249,"48.47431751653194, -3.284976469260663",taux pour mille,Pont-Melvez,22,5.7373325
22249,Pont-Melvez,22,2024,criminalite,22249,"48.47431751653194, -3.284976469260663",taux pour mille,Pont-Melvez,22,2.4012189
22249,Pont-Melvez,22,2024,criminalite,22249,"48.47431751653194, -3.284976469260663",taux pour mille,Pont-Melvez,22,0.4645259
22249,Pont-Melvez,22,2024,criminalite,22249,"48.47431751653194, -3.284976469260663",taux pour mille,Pont-Melvez,22,5.434076
22249,Pont-Melvez,22,2024,criminalite,22249,"48.47431751653194, -3.284976469260663",taux pour mille,Pont-Melvez,22,0.9512555
22249,Pont-Melvez,22,2024,criminalite,22249,"48.47431751653194, -3.284976469260663",taux pour mille,Pont-Melvez,22,1.7964588
22249,Pont-Melvez,22,2024,criminalite,22249,"48.47431751653194, -3.284976469260663",taux pour mille,Pont-Melvez,22,0.0084725
22249,Pont-Melvez,22,2024,criminalite,22249,"48.47431751653194, -3.284976469260663",taux pour mille,Pont-Melvez,22,3.9291876
22249,Pont-Melvez,22,2024,criminalite,22249,"48.47431751653194, -3.284976469260663",taux pour mille,Pont-Melvez,22,1.3976677
22249,Pont-Melvez,22,2024,criminalite,22249,"48.47431751653194, -3.284976469260663",taux pour mille,Pont-Melvez,22,2.1087721
22249,Pont-Melvez,22,2024,criminalite,22249,"48.47431751653194, -3.284976469260663",taux pour mille,Pont-Melvez,22,0.0368115
22250,Pontrieux,22,2024,criminalite,22250,"48.69979623594092, -3.1591538791565714",taux pour mille,Pontrieux,22,2.3530134
22250,Pontrieux,22,2024,criminalite,22250,"48.69979623594092, -3.1591538791565714",taux pour mille,Pontrieux,22,1.5761742
22250,Pontrieux,22,2024,criminalite,22250,"48.69979623594092, -3.1591538791565714",taux pour mille,Pontrieux,22,4.5598125
22250,Pontrieux,22,2024,criminalite,22250,"48.69979623594092, -3.1591538791565714",taux pour mille,Pontrieux,22,0.0520035
22250,Pontrieux,22,2024,criminalite,22250,"48.69979623594092, -3.1591538791565714",taux pour mille,Pontrieux,22,6.9182215
22250,Pontrieux,22,2024,criminalite,22250,"48.69979623594092, -3.1591538791565714",taux pour mille,Pontrieux,22,1.3474171
22250,Pontrieux,22,2024,criminalite,22250,"48.69979623594092, -3.1591538791565714",taux pour mille,Pontrieux,22,0.3339327
